año_mes,tva,tipo_costo,valor_costo
2024-12-01,camion,cm_hs_pint_usd,27.59420919
2025-01-01,camion,cm_hs_pint_usd,26.06869856
2025-02-01,camion,cm_hs_pint_usd,31.93737031
2025-03-01,camion,cm_hs_pint_usd,33.93319831
2025-04-01,camion,cm_hs_pint_usd,30.04819516
2025-05-01,camion,cm_hs_pint_usd,33.71051137
2025-06-01,camion,cm_hs_pint_usd,33.41596126
2025-07-01,camion,cm_hs_pint_usd,34.26105528
2023-01-01,moto,cm_hs_pint_usd,5.261184211
2023-02-01,moto,cm_hs_pint_usd,5.654581443
2023-03-01,moto,cm_hs_pint_usd,5.516449197
2023-04-01,moto,cm_hs_pint_usd,5.244070623
2023-05-01,moto,cm_hs_pint_usd,5.21896099
2023-06-01,moto,cm_hs_pint_usd,9.058567164
2023-07-01,moto,cm_hs_pint_usd,5.78059458
2023-08-01,moto,cm_hs_pint_usd,4.99295527
2023-09-01,moto,cm_hs_pint_usd,4.890710271
2023-10-01,moto,cm_hs_pint_usd,4.469696527
2023-11-01,moto,cm_hs_pint_usd,5.875878723
2023-12-01,moto,cm_hs_pint_usd,4.0507855
2024-01-01,moto,cm_hs_pint_usd,4.407602032
2024-02-01,moto,cm_hs_pint_usd,5.560481649
2024-03-01,moto,cm_hs_pint_usd,6.550524442
2024-04-01,moto,cm_hs_pint_usd,6.142592685
2024-05-01,moto,cm_hs_pint_usd,7.214433941
2024-06-01,moto,cm_hs_pint_usd,7.2304471
2024-07-01,moto,cm_hs_pint_usd,6.251686382
2024-08-01,moto,cm_hs_pint_usd,9.570682489
2024-09-01,moto,cm_hs_pint_usd,7.374894973
2024-10-01,moto,cm_hs_pint_usd,11.64752706
2024-11-01,moto,cm_hs_pint_usd,9.794522771
2024-12-01,moto,cm_hs_pint_usd,9.817517191
2025-01-01,moto,cm_hs_pint_usd,10.59224303
2025-02-01,moto,cm_hs_pint_usd,12.01549625
2025-03-01,moto,cm_hs_pint_usd,12.93323731
2025-04-01,moto,cm_hs_pint_usd,16.05176703
2025-05-01,moto,cm_hs_pint_usd,14.8475378
2025-06-01,moto,cm_hs_pint_usd,17.52289067
2025-07-01,moto,cm_hs_pint_usd,14.20247342
2023-01-01,auto,cm_hs_total_usd,7.960007448
2023-02-01,auto,cm_hs_total_usd,8.082620873
2023-03-01,auto,cm_hs_total_usd,8.49396878
2023-04-01,auto,cm_hs_total_usd,8.118455826
2023-05-01,auto,cm_hs_total_usd,7.620875357
2023-06-01,auto,cm_hs_total_usd,7.971946536
2023-07-01,auto,cm_hs_total_usd,8.237408739
2023-08-01,auto,cm_hs_total_usd,7.065288378
2023-09-01,auto,cm_hs_total_usd,6.845825243
2023-10-01,auto,cm_hs_total_usd,5.978734982
2023-11-01,auto,cm_hs_total_usd,6.968618192
2023-12-01,auto,cm_hs_total_usd,4.837144181
2024-01-01,auto,cm_hs_total_usd,7.227132598
2024-02-01,auto,cm_hs_total_usd,8.91204778
2024-03-01,auto,cm_hs_total_usd,10.61415729
2024-04-01,auto,cm_hs_total_usd,11.32148296
2024-05-01,auto,cm_hs_total_usd,11.60772907
2024-06-01,auto,cm_hs_total_usd,10.20806865
2024-07-01,auto,cm_hs_total_usd,10.8390845
2024-08-01,auto,cm_hs_total_usd,5.294895406
2024-09-01,auto,cm_hs_total_usd,13.74232514
2024-10-01,auto,cm_hs_total_usd,14.90630308
2024-11-01,auto,cm_hs_total_usd,16.76632705
2024-12-01,auto,cm_hs_total_usd,17.42670105
2025-01-01,auto,cm_hs_total_usd,16.68210743
2025-02-01,auto,cm_hs_total_usd,15.95752849
2025-03-01,auto,cm_hs_total_usd,17.93674154
2025-04-01,auto,cm_hs_total_usd,17.73383736
2025-05-01,auto,cm_hs_total_usd,19.96260602
2025-06-01,auto,cm_hs_total_usd,20.25687686
2025-07-01,auto,cm_hs_total_usd,19.42319348
2023-01-01,camion,cm_hs_total_usd,16.77016634
2023-02-01,camion,cm_hs_total_usd,15.59193397
2023-03-01,camion,cm_hs_total_usd,15.18728572
2023-04-01,camion,cm_hs_total_usd,19.31599243
2023-05-01,camion,cm_hs_total_usd,15.8533549
2023-06-01,camion,cm_hs_total_usd,15.34946937
2023-07-01,camion,cm_hs_total_usd,16.28014934
2023-08-01,camion,cm_hs_total_usd,15.13812385
2023-09-01,camion,cm_hs_total_usd,13.98867655
2023-10-01,camion,cm_hs_total_usd,11.81762042
2023-11-01,camion,cm_hs_total_usd,15.50502817
2023-12-01,camion,cm_hs_total_usd,17.92428618
2024-01-01,camion,cm_hs_total_usd,15.29191627
2024-02-01,camion,cm_hs_total_usd,25.83739987
2024-03-01,camion,cm_hs_total_usd,22.67438542
2024-04-01,camion,cm_hs_total_usd,20.7136203
2024-05-01,camion,cm_hs_total_usd,25.3016003
2024-06-01,camion,cm_hs_total_usd,20.91336433
2024-07-01,camion,cm_hs_total_usd,21.06889206
2024-08-01,camion,cm_hs_total_usd,23.03222105
2024-09-01,camion,cm_hs_total_usd,26.31128415
2024-10-01,camion,cm_hs_total_usd,26.4271607
2024-11-01,camion,cm_hs_total_usd,23.56609235
2024-12-01,camion,cm_hs_total_usd,32.09728556
2025-01-01,camion,cm_hs_total_usd,30.45651306
2025-02-01,camion,cm_hs_total_usd,31.35802324
2025-03-01,camion,cm_hs_total_usd,37.83917998
2025-04-01,camion,cm_hs_total_usd,33.98188747
2025-05-01,camion,cm_hs_total_usd,39.71166687
2025-06-01,camion,cm_hs_total_usd,37.76616166
2025-07-01,camion,cm_hs_total_usd,38.78396527
2023-01-01,moto,cm_hs_total_usd,5.945297915
2023-02-01,moto,cm_hs_total_usd,5.047677985
2023-03-01,moto,cm_hs_total_usd,5.731759392
2023-04-01,moto,cm_hs_total_usd,5.422562881
2023-05-01,moto,cm_hs_total_usd,5.383615604
2023-06-01,moto,cm_hs_total_usd,6.302850524
2023-07-01,moto,cm_hs_total_usd,5.409184181
2023-08-01,moto,cm_hs_total_usd,3.596066081
2023-09-01,moto,cm_hs_total_usd,4.453510475
2023-10-01,moto,cm_hs_total_usd,3.23512033
2023-11-01,moto,cm_hs_total_usd,4.870265629
2023-12-01,moto,cm_hs_total_usd,3.975665849
2024-01-01,moto,cm_hs_total_usd,3.842091435
2024-02-01,moto,cm_hs_total_usd,5.250342742
2024-03-01,moto,cm_hs_total_usd,5.941970425
2024-04-01,moto,cm_hs_total_usd,5.977267977
2024-05-01,moto,cm_hs_total_usd,7.817479717
2024-06-01,moto,cm_hs_total_usd,7.725499891
2024-07-01,moto,cm_hs_total_usd,7.023630206
2024-08-01,moto,cm_hs_total_usd,10.17431565
2024-09-01,moto,cm_hs_total_usd,7.685447177
2024-10-01,moto,cm_hs_total_usd,12.39662781
2024-11-01,moto,cm_hs_total_usd,10.94942936
2024-12-01,moto,cm_hs_total_usd,11.27375136
2025-01-01,moto,cm_hs_total_usd,11.77894335
2025-02-01,moto,cm_hs_total_usd,12.76450225
2025-03-01,moto,cm_hs_total_usd,13.94267622
2025-04-01,moto,cm_hs_total_usd,15.80659516
2025-05-01,moto,cm_hs_total_usd,18.22505716
2025-06-01,moto,cm_hs_total_usd,18.09671521
2025-07-01,moto,cm_hs_total_usd,15.28305386
