fecha,marca,zona,tipo_cristal,precio
2025-01-01,FIAT,TIERRA DEL FUEGO,Puerta,89110.9166328102
2025-01-01,FORD,CABA,Puerta,60752.371124713194
2025-01-01,FORD,CORD_TUC_STAFE,Puerta,57280.807060443876
2025-01-01,FORD,Rosario,Puerta,53809.242996174544
2025-01-01,FORD,TIERRA DEL FUEGO,Puerta,104146.92192807977
2025-01-01,PEUGEOT,CABA,Puerta,51627.01449191387
2025-01-01,PEUGEOT,CORD_TUC_STAFE,Puerta,48676.899378090224
2025-01-01,PEUGEOT,Rosario,Puerta,45726.78426426657
2025-01-01,PEUGEOT,TIERRA DEL FUEGO,Puerta,88503.45341470948
2025-01-01,RENAULT,CABA,Puerta,55097.15303410916
2025-01-01,RENAULT,CORD_TUC_STAFE,Puerta,51948.74428930293
2025-01-01,RENAULT,Rosario,Puerta,48800.33554449668
2025-01-01,RENAULT,TIERRA DEL FUEGO,Puerta,94452.26234418714
2025-01-01,TOYOTA,CABA,Puerta,74708.58180831713
2025-01-01,TOYOTA,CORD_TUC_STAFE,Puerta,70439.51999069902
2025-01-01,TOYOTA,Rosario,Puerta,66170.45817308089
2025-01-01,TOYOTA,TIERRA DEL FUEGO,Puerta,128071.85452854366
2025-01-01,VOLKSWAGEN,CABA,Puerta,60473.43503356489
2025-01-01,VOLKSWAGEN,CORD_TUC_STAFE,Puerta,57017.81017450404
2025-01-01,VOLKSWAGEN,Rosario,Puerta,53562.185315443196
2025-01-01,VOLKSWAGEN,TIERRA DEL FUEGO,Puerta,103668.74577182552
2025-04-01,CHEVROLET,CABA,Puerta,64039.99506300721
2025-04-01,CHEVROLET,CORD_TUC_STAFE,Puerta,60380.56677369252
2025-04-01,CHEVROLET,Rosario,Puerta,56721.13848437781
2025-04-01,CHEVROLET,TIERRA DEL FUEGO,Puerta,109782.84867944094
2025-04-01,FIAT,CABA,Puerta,52845.50786328955
2025-04-01,FIAT,CORD_TUC_STAFE,Puerta,49825.76455681587
2025-04-01,FIAT,Rosario,Puerta,46806.02125034218
2025-04-01,FIAT,TIERRA DEL FUEGO,Puerta,90592.29919421067
2025-04-01,FORD,CABA,Puerta,61512.45210269366
2025-04-01,FORD,CORD_TUC_STAFE,Puerta,57997.45483968261
2025-04-01,FORD,Rosario,Puerta,54482.457576671535
2025-04-01,FORD,TIERRA DEL FUEGO,Puerta,105449.917890332
2025-04-01,PEUGEOT,CABA,Puerta,53104.26357384298
2025-04-01,PEUGEOT,CORD_TUC_STAFE,Puerta,50069.734226766246
2025-04-01,PEUGEOT,Rosario,Puerta,47035.2048796895
2025-04-01,PEUGEOT,TIERRA DEL FUEGO,Puerta,91035.88041230224
2025-04-01,RENAULT,CABA,Puerta,56965.053313490534
2025-04-01,RENAULT,CORD_TUC_STAFE,Puerta,53709.907409862506
2025-04-01,RENAULT,Rosario,Puerta,50454.76150623448
2025-04-01,RENAULT,TIERRA DEL FUEGO,Puerta,97654.37710884091
2025-04-01,TOYOTA,CABA,Puerta,76949.83927572174
2025-04-01,TOYOTA,CORD_TUC_STAFE,Puerta,72552.70560282335
2025-04-01,TOYOTA,Rosario,Puerta,68155.57192992496
2025-04-01,TOYOTA,TIERRA DEL FUEGO,Puerta,131914.01018695155
2025-04-01,VOLKSWAGEN,CABA,Puerta,62122.21542809395
2025-04-01,VOLKSWAGEN,CORD_TUC_STAFE,Puerta,58572.374546488594
2025-04-01,VOLKSWAGEN,Rosario,Puerta,55022.53366488322
2025-04-01,VOLKSWAGEN,TIERRA DEL FUEGO,Puerta,106495.22644816106
