coverable,fecha,provincia,prima_dev,prima_dev_ipc,sa,sa_ipc,pagos,pagos_ipc,rva,ar,cant_stros_total,cant_stros_nro_stro,coste_medio
AUT,2024-10-01,chubut,909837608,1122559642,629950436031,777234252702,444919602,524561061,105257159,2378,770,608,714515
AUT,2024-10-01,santiago_del_estero,167714319,206926365,162620468004,200641496045,75079882,88770394,27413241,513,125,94,819944
AUT,2024-10-01,tucuman,100068755,123465079,181918269180,224451166152,60734778,69510416,19170311,307,112,82,713438
AUT,2024-10-01,tierra_del_fuego,133637170,164881849,126881575105,156546770273,90290692,104206779,18472089,265,137,97,793888
AUT,2024-10-01,formosa,59918229,73927255,54571590803,67330550419,8483237,9869481,4599870,177,38,28,344292
AUT,2024-10-01,la_pampa,532326666,656785884,471877101455,582203020010,333554758,388040842,80567408,1740,361,250,1147152
AUT,2024-10-01,capital_federal,1162071405,1433766335,1329643260406,1640516819376,688029863,790956827,188782638,1710,895,601,979678
AUT,2024-10-01,misiones,307853259,379830113,326116346355,402363075274,69898228,79643974,57822757,826,182,125,701763
AUT,2024-10-01,neuquen,356610002,439986303,287218133807,354370373940,192829012,224217307,51265600,743,313,241,779854
AUT,2024-10-01,rio_negro,404668555,499280993,343891552890,424294164764,297016487,344811315,92476632,1091,560,465,695523
AUT,2024-10-01,santa_cruz,463333987,571662549,432112385852,533141225267,178324913,208234839,41945569,1377,348,279,632961
AUT,2024-11-01,buenos_aires,6832181747,8229858885,5926292969644,7138650132278,4063310872,4581302107,1350333370,14200,5804,4086,932743
AUT,2024-11-01,catamarca,24284536,29252466,28142808259,33900055712,1444383,1670764,2577970,74,18,15,223464
AUT,2024-11-01,cordoba,3282721316,3954276281,2497012088111,3007832344338,1383783645,1565901125,384797761,7514,2286,1626,773657
AUT,2024-11-01,entre_rios,670911835,808162014,609286090343,733929330272,303998102,347143570,96567987,2136,574,419,697850
AUT,2024-11-01,corrientes,314587966,378944082,285360847934,343737858586,202025684,227258916,57276469,1092,282,198,919511
AUT,2024-11-01,san_luis,242535253,292151310,261927792208,315511041795,129981568,146661599,27902717,834,192,162,822313
AUT,2024-11-01,santa_fe,4971656649,5988721597,3163991793491,3811257821954,2300016212,2597015058,810942816,9395,4033,2795,771375
AUT,2024-11-01,jujuy,33540660,40402172,49558987740,59697398716,15243375,16928577,4644944,108,44,36,452007
AUT,2024-11-01,la_rioja,17997269,21679015,29825198030,35926616347,9763348,10937806,1847067,61,24,19,483767
AUT,2024-11-01,mendoza,798534774,961893084,866671003596,1043968144332,481147766,539149496,169008327,1739,781,586,832466
AUT,2024-11-01,salta,92877856,111878091,120522970756,145178668284,18948531,21911390,10027791,351,78,63,371491
AUT,2024-11-01,san_juan,126105396,151903092,449898110846,541934937184,53913121,59870796,11914013,371,123,97,535179
AUT,2024-11-01,chaco,390836537,470790982,399756643666,481535899731,156365529,172424960,81612792,883,310,212,767672
AUT,2024-11-01,chubut,922711531,1111473049,671292468593,808620514558,473342274,538777497,109291096,2324,723,564,805855
AUT,2024-11-01,santiago_del_estero,166554961,200627500,173217556646,208653122640,31485243,35878097,28675238,495,113,87,532393
AUT,2024-11-01,tucuman,102893407,123942589,181567859679,218711668837,30169691,33087015,38345110,285,117,84,585596
AUT,2024-11-01,tierra_del_fuego,134917847,162518341,152521683179,183723440509,124768840,139241859,26069758,258,141,97,1069777
AUT,2024-11-01,formosa,59682416,71891783,58328885109,70261376805,22992917,26543094,7722227,171,46,36,667720
AUT,2024-11-01,la_pampa,530844192,639440376,496835625495,598474581373,294839014,335315473,82932442,1690,417,312,905926
AUT,2024-11-01,capital_federal,1216620485,1465507701,1281594819465,1543774004019,760848856,843519553,168911953,1673,1021,678,910637
AUT,2024-11-01,misiones,307027459,369836944,318430342883,383572466145,203167311,230389978,86755427,796,210,148,1380584
AUT,2024-11-01,neuquen,360263666,433963757,296408503290,357045561531,132646201,151375026,29766975,728,280,217,580047
AUT,2024-11-01,rio_negro,405823997,488844526,358651310558,432021541771,192386055,214123551,72030388,1064,377,297,701369
AUT,2024-11-01,santa_cruz,464734023,559805822,432060448154,520448177610,189745892,214674830,53861810,1346,332,253,733758
AUT,2024-12-01,buenos_aires,7305299319,8568073703,5619291176091,6590626776935,3944560134,4340475650,1241008219,14665,5737,4101,903881
AUT,2024-12-01,catamarca,25739909,30189228,29844194493,35002981907,5099327,5509256,3752174,77,22,16,402340
AUT,2024-12-01,cordoba,3501304044,4106530309,2612151054507,3063680479633,1608688360,1778715247,531669495,7787,2533,1860,844989
AUT,2024-12-01,entre_rios,718734409,842972836,658617096103,772463880892,472770810,526445125,118910249,2217,630,485,939176
AUT,2024-12-01,corrientes,339251075,397893039,311482703620,365324768330,131558322,145418775,34506661,1135,298,216,557265
AUT,2024-12-01,san_luis,263209865,308707582,302146339173,354374544970,132259203,147491860,30298099,871,199,160,816870
AUT,2024-12-01,santa_fe,5304714477,6221673106,3238852485991,3798711839482,2520796801,2779727775,883705876,9711,4267,2932,797867
AUT,2024-12-01,jujuy,36957509,43345893,53145565251,62332165126,67693632,70392902,7362607,117,38,29,1975164
AUT,2024-12-01,la_rioja,18984072,22265602,29197119530,34244055309,6374570,6916923,4203891,64,21,19,503736
AUT,2024-12-01,mendoza,861831845,1010805759,878039522211,1029815078971,451568290,497424600,237188535,1795,805,609,855598
AUT,2024-12-01,salta,100307259,117646117,133082970511,156087335835,51723681,54215280,6694854,367,75,62,778913
AUT,2024-12-01,san_juan,135669915,159121484,489273735610,573848281269,303982407,334137977,83477197,380,547,431,708335
AUT,2024-12-01,chaco,418457749,490791244,390213635418,457664917806,188169362,207431856,109041942,908,305,207,974463
AUT,2024-12-01,chubut,998336538,1170906327,709743501976,832427860115,494456497,554068662,136080211,2424,789,622,799159
AUT,2024-12-01,santiago_del_estero,178276697,209093145,186089902098,218256903462,103438346,113144891,59654963,511,134,102,1217114
AUT,2024-12-01,tucuman,111510427,130785814,188708143861,221327727496,52695900,56782006,23657180,295,87,65,877621
AUT,2024-12-01,tierra_del_fuego,144511928,169491864,137306670411,161041133156,104293375,114114262,15386297,269,128,93,934997
AUT,2024-12-01,formosa,63822197,74854323,61671396347,72331748498,11279164,12130927,8919203,176,49,35,412211
AUT,2024-12-01,la_pampa,569566296,668019880,531768292241,623688332996,239232049,260457822,78517967,1757,398,298,798366
AUT,2024-12-01,capital_federal,1307761124,1533817190,1271299119647,1491052475645,742415605,807227620,290799364,1741,921,610,1121840
AUT,2024-12-01,misiones,330843972,388032771,335975990732,394051899369,68320469,76327176,47580285,823,190,130,610003
AUT,2024-12-01,neuquen,386003993,452727578,308322773926,361618621691,180115990,199118358,53928629,760,322,243,726846
AUT,2024-12-01,rio_negro,436171578,511567063,376981234461,442145199536,198799929,222371332,76794296,1108,347,264,794219
AUT,2024-12-01,santa_cruz,499086721,585357532,464238459033,544485473895,308926605,337863628,135705838,1410,367,285,1211532
AUT,2025-01-01,buenos_aires,7646150868,8773850150,6223691149884,7141597557196,3709122753,4012613954,1438069189,14766,5259,3834,978739
AUT,2025-01-01,catamarca,27412819,31455825,31262772030,35873588693,10138641,11255602,3901534,78,14,13,1002869
AUT,2025-01-01,cordoba,3644241673,4181715978,2770498396794,3179107720185,1483654939,1606559198,527491274,7847,2295,1676,876316
AUT,2025-01-01,entre_rios,749152952,859642362,684857650761,785864466544,223421340,242469421,68127697,2230,517,395,563924
AUT,2025-01-01,corrientes,358521438,411398314,340838243292,391107062854,106480547,114529718,61183709,1149,267,197,627956
AUT,2025-01-01,san_luis,281980503,323568653,333802548468,383033702529,86062918,93303295,44437154,892,182,149,717033
AUT,2025-01-01,santa_fe,5508873252,6321354246,3404712461609,3906859388487,2219740424,2397550275,881460626,9733,3779,2653,820640
AUT,2025-01-01,jujuy,39351002,45154722,64307653438,73792122663,2088810,2305402,705000,120,14,12,199557
AUT,2025-01-01,la_rioja,20309783,23305183,30624931530,35141675719,28910190,30286972,1952231,66,9,7,3429157
AUT,2025-01-01,mendoza,903795514,1037092591,939465487355,1078023357632,379581491,403445670,142861092,1806,669,523,780930
AUT,2025-01-01,salta,105141968,120648939,147308141586,169034008731,42694051,44424083,29207391,376,76,57,946071
AUT,2025-01-01,san_juan,145864255,167377202,528316656536,606235890173,90238525,95533315,16207316,374,149,112,714401
AUT,2025-01-01,chaco,436030682,500339013,408770837807,469058754147,139644009,151032109,59827851,911,291,209,685470
AUT,2025-01-01,chubut,1053139952,1208463265,753393768795,864508692511,487042281,528420799,153298015,2470,822,660,779002
AUT,2025-01-01,santiago_del_estero,183366889,210410906,190710916358,218838078854,33324347,36778507,9032809,509,94,82,450608
AUT,2025-01-01,tucuman,115862653,132950754,199987346939,229482651716,60298699,63863242,9565708,296,90,68,776271
AUT,2025-01-01,tierra_del_fuego,152809541,175346812,142839122919,163905873005,135538414,144125960,31679715,269,120,84,1393484
AUT,2025-01-01,formosa,68196739,78254779,68044115813,78079660407,29678208,31916943,7479224,180,36,27,1032150
AUT,2025-01-01,la_pampa,591162872,678350994,560783562862,643491205831,345897988,374382301,131407500,1768,464,334,1028675
AUT,2025-01-01,capital_federal,1376161983,1579126349,1316717721249,1510914959693,550144953,587953822,188021094,1730,840,589,878769
AUT,2025-01-01,misiones,346839739,397993679,334836646241,384220315174,133947012,143052024,55606893,824,204,149,929185
AUT,2025-01-01,neuquen,414420486,475541634,364766404708,418564289546,239013890,259715188,54767503,775,328,255,895674
AUT,2025-01-01,rio_negro,457622939,525115822,424697677955,487334577917,245199883,262518902,88585120,1124,389,307,858059
AUT,2025-01-01,santa_cruz,530914924,609217345,515047491373,591009710690,279744357,300377373,71257602,1436,377,317,931039
AUT,2025-02-01,buenos_aires,7226772165,8098131662,6220546813149,6970582065506,4460641464,4680204911,1934147569,13506,5943,4425,1076020
AUT,2025-02-01,catamarca,25590061,28675552,28952010498,32442865754,12584591,12994867,19922548,69,19,13,1710902
AUT,2025-02-01,cordoba,3419589843,3831902880,2748207167482,3079569074671,1372285620,1446292811,508627646,7148,2158,1569,871600
AUT,2025-02-01,entre_rios,703718870,788568960,744961248438,834784090984,315346458,333416879,113816863,2021,542,411,791814
AUT,2025-02-01,corrientes,335285961,375712643,346197616241,387939994268,124300473,130406279,68182300,1042,249,189,773023
AUT,2025-02-01,san_luis,266055546,298134842,338945732825,379813723327,128684309,135975241,42192810,818,234,190,730244
AUT,2025-02-01,santa_fe,5166002205,5788887074,3428669983659,3842077909773,2338050499,2465918284,954888179,8808,3793,2604,868162
AUT,2025-02-01,jujuy,38316372,42936328,64670619913,72468205252,9502730,9984312,2131517,112,22,18,528829
AUT,2025-02-01,la_rioja,19052287,21349514,34515415914,38677072362,13705856,14531200,2954740,61,23,15,724373
AUT,2025-02-01,mendoza,848650860,950975929,927158328026,1038949373421,596467972,629280253,152266513,1636,699,508,1071150
AUT,2025-02-01,salta,99994430,112051123,149448635825,167468232619,79158134,80986175,16078198,347,70,50,1360519
AUT,2025-02-01,san_juan,137731452,154338266,521096480516,583927087230,88841498,92575559,20994677,344,105,78,1046058
AUT,2025-02-01,chaco,409064520,458386974,439235039904,492195297904,139870189,146777091,86996009,825,265,188,856098
AUT,2025-02-01,chubut,998758834,1119182977,744185606846,833914927433,492697616,520321164,108251901,2257,661,540,909152
AUT,2025-02-01,santiago_del_estero,170242156,190768881,185164535948,207490536176,53592266,57530795,28735576,459,78,64,1055485
AUT,2025-02-01,tucuman,107248605,120179973,218464610058,244805728292,12382474,13044641,24105264,264,63,53,579170
AUT,2025-02-01,tierra_del_fuego,146344110,163989389,144375862033,161783814997,102982926,107649356,72231247,244,110,81,1592856
AUT,2025-02-01,formosa,63126500,70737906,69864230755,78288029741,21128153,22209631,17267298,163,40,28,959886
AUT,2025-02-01,la_pampa,552222140,618805676,548573950469,614717621395,387327606,407686423,110272186,1612,460,332,1081738
AUT,2025-02-01,capital_federal,1279936888,1434263756,1278749469740,1432933211179,664595647,688634249,225042129,1557,812,561,1095613
AUT,2025-02-01,misiones,326983958,366409734,338325251142,379118427833,66509445,70469721,44915994,747,191,125,583379
AUT,2025-02-01,neuquen,388995359,435898052,351035721383,393361448299,267148562,278805254,102280814,703,350,247,1055512
AUT,2025-02-01,rio_negro,430753493,482691068,397477489671,445402879211,240381525,252094730,131716949,1020,399,305,932577
AUT,2025-02-01,santa_cruz,497028691,556957326,505508700708,566459828871,242224567,255825762,66657706,1307,333,266,927574
AUT,2025-03-01,buenos_aires,8224301839,8884600867,6393757207396,6907088608993,6955659485,7160761411,2989611542,15054,6439,4343,1544536
AUT,2025-03-01,catamarca,28384384,30663258,30229160683,32656149525,41241636,41549716,8974387,77,27,17,1859852
AUT,2025-03-01,cordoba,3860585007,4170537476,2836957951167,3064726938046,1652795802,1710758348,727032974,7920,2433,1728,978145
AUT,2025-03-01,entre_rios,798396392,862496760,687221464400,742395964595,279178016,290009528,164307708,2236,637,467,696209
AUT,2025-03-01,corrientes,377330782,407625294,359596386061,388467065847,84145427,87194157,95656791,1146,261,187,688897
AUT,2025-03-01,san_luis,299604552,323658700,336858219970,363903335484,110674111,114673116,44280059,909,248,204,624815
AUT,2025-03-01,santa_fe,5855107483,6325192353,3415300013982,3689501971686,3866084123,3979263336,3078947500,9741,6449,4773,1076916
AUT,2025-03-01,jujuy,41778058,45132266,66070210006,71374745697,6647725,6808851,5982264,123,20,16,631499
AUT,2025-03-01,la_rioja,21038056,22727132,29619288084,31997312486,11280709,11736176,5127872,68,16,9,1025536
AUT,2025-03-01,mendoza,962830213,1040132310,968075995509,1045799279554,364129322,376456482,157032684,1819,678,504,768675
AUT,2025-03-01,salta,112550977,121587331,164064344661,177236471348,20620446,21243359,7971560,390,66,52,433212
AUT,2025-03-01,san_juan,155678846,168177756,538223413092,581435404095,70602974,72793261,58788191,386,132,98,980236
AUT,2025-03-01,chaco,459008525,495860698,421265060986,455086893307,178905554,184762031,102417535,908,304,199,925404
AUT,2025-03-01,chubut,1140842142,1232436186,775494761165,837756401709,460071837,475424020,164762685,2507,824,629,758294
AUT,2025-03-01,santiago_del_estero,191991376,207405706,189974144477,205226474320,78158872,80695053,34423637,503,124,97,907923
AUT,2025-03-01,tucuman,120542006,130219924,199609636151,215635564404,24665484,25318497,24144612,292,99,80,493031
AUT,2025-03-01,tierra_del_fuego,163269250,176377521,154164695791,166542015830,241209387,248188306,39940044,272,156,97,1802239
AUT,2025-03-01,formosa,70322449,75968371,70270424390,75912179979,10501386,10796187,22197300,179,54,37,605531
AUT,2025-03-01,la_pampa,625320342,675525025,573189737828,619209047365,415278581,429485549,142715274,1788,441,303,1265292
AUT,2025-03-01,capital_federal,1427547918,1542160511,1268312125403,1370140271102,628022314,646472393,501320101,1714,995,642,1135017
AUT,2025-03-01,misiones,370503245,400249591,344221402720,371857681261,168043045,175674814,240228151,822,236,169,1729962
AUT,2025-03-01,neuquen,441783551,477252752,358790457354,387596432051,186107819,193060571,86887685,778,319,235,855785
AUT,2025-03-01,rio_negro,487797894,526961439,429336382190,463806231420,307156023,316578160,191660047,1133,367,276,1359171
AUT,2025-03-01,santa_cruz,556197955,600853025,522049523477,563962972006,238991539,247726393,130584173,1444,353,274,1046956
AUT,2025-04-01,buenos_aires,8230120439,8650335241,6343905923141,6667813985661,3673087695,3748281861,2335294252,14784,6379,4535,941900
AUT,2025-04-01,catamarca,27167909,28555069,27830879276,29251872324,943582,958741,2393593,75,13,9,256705
AUT,2025-04-01,cordoba,3818930764,4013918446,2864088959019,3010324025757,1272449816,1299977787,1008296653,7688,2309,1577,987763
AUT,2025-04-01,entre_rios,791251022,831650957,699559453970,735277661260,293132222,299886471,183943128,2175,600,415,795125
AUT,2025-04-01,corrientes,372846642,391883505,364493088395,383103428949,158555444,160588853,144277735,1108,257,175,1178339
AUT,2025-04-01,san_luis,297913011,313123981,336012283186,353168446726,104971689,107479568,54875317,888,228,176,701083
