año_mes,tva,tipo_costo,valor_costo
2023-01-01,auto_cleas_si,cm_hs_mec_ipc,21797.28845
2023-02-01,auto_cleas_si,cm_hs_mec_ipc,26682.96791
2023-03-01,auto_cleas_si,cm_hs_mec_ipc,24288.07293
2023-04-01,auto_cleas_si,cm_hs_mec_ipc,22510.71008
2023-05-01,auto_cleas_si,cm_hs_mec_ipc,25494.11996
2023-06-01,auto_cleas_si,cm_hs_mec_ipc,26813.78264
2023-07-01,auto_cleas_si,cm_hs_mec_ipc,25528.03008
2023-08-01,auto_cleas_si,cm_hs_mec_ipc,27116.59296
2023-09-01,auto_cleas_si,cm_hs_mec_ipc,24026.8344
2023-10-01,auto_cleas_si,cm_hs_mec_ipc,23246.69706
2023-11-01,auto_cleas_si,cm_hs_mec_ipc,26158.97222
2023-12-01,auto_cleas_si,cm_hs_mec_ipc,21940.90452
2024-01-01,auto_cleas_si,cm_hs_mec_ipc,22985.04807
2024-02-01,auto_cleas_si,cm_hs_mec_ipc,22243.57422
2024-03-01,auto_cleas_si,cm_hs_mec_ipc,19560.79414
2024-04-01,auto_cleas_si,cm_hs_mec_ipc,23011.61235
2024-05-01,auto_cleas_si,cm_hs_mec_ipc,26647.6811
2024-06-01,auto_cleas_si,cm_hs_mec_ipc,24198.47629
2024-07-01,auto_cleas_si,cm_hs_mec_ipc,29908.12795
2024-08-01,auto_cleas_si,cm_hs_mec_ipc,22388.89965
2024-09-01,auto_cleas_si,cm_hs_mec_ipc,26651.16136
2024-10-01,auto_cleas_si,cm_hs_mec_ipc,27238.72585
2024-11-01,auto_cleas_si,cm_hs_mec_ipc,30352.27832
2024-12-01,auto_cleas_si,cm_hs_mec_ipc,26212.80981
2025-01-01,auto_cleas_si,cm_hs_mec_ipc,27048.96114
2025-02-01,auto_cleas_si,cm_hs_mec_ipc,31811.07445
2025-03-01,auto_cleas_si,cm_hs_mec_ipc,36258.342
2025-04-01,auto_cleas_si,cm_hs_mec_ipc,29138.21165
2025-05-01,auto_cleas_si,cm_hs_mec_ipc,32518.14117
2025-06-01,auto_cleas_si,cm_hs_mec_ipc,30048.85003
2025-07-01,auto_cleas_si,cm_hs_mec_ipc,32563.32
2023-01-01,auto_cleas_no,cm_hs_mec_ipc,26952.3699
2023-02-01,auto_cleas_no,cm_hs_mec_ipc,27599.71039
2023-03-01,auto_cleas_no,cm_hs_mec_ipc,27370.30739
2023-04-01,auto_cleas_no,cm_hs_mec_ipc,26303.3091
2023-05-01,auto_cleas_no,cm_hs_mec_ipc,26827.424
2023-06-01,auto_cleas_no,cm_hs_mec_ipc,27049.56772
2023-07-01,auto_cleas_no,cm_hs_mec_ipc,26675.28254
2023-08-01,auto_cleas_no,cm_hs_mec_ipc,27032.28082
2023-09-01,auto_cleas_no,cm_hs_mec_ipc,26824.63208
2023-10-01,auto_cleas_no,cm_hs_mec_ipc,27158.899
2023-11-01,auto_cleas_no,cm_hs_mec_ipc,27394.83801
2023-12-01,auto_cleas_no,cm_hs_mec_ipc,1744.599469
2024-01-01,auto_cleas_no,cm_hs_mec_ipc,23301.66293
2024-02-01,auto_cleas_no,cm_hs_mec_ipc,24222.18494
2024-03-01,auto_cleas_no,cm_hs_mec_ipc,23654.69604
2024-04-01,auto_cleas_no,cm_hs_mec_ipc,24656.52723
2024-05-01,auto_cleas_no,cm_hs_mec_ipc,25612.22324
2024-06-01,auto_cleas_no,cm_hs_mec_ipc,26368.74558
2024-07-01,auto_cleas_no,cm_hs_mec_ipc,28427.66466
2024-08-01,auto_cleas_no,cm_hs_mec_ipc,882.9502394
2024-09-01,auto_cleas_no,cm_hs_mec_ipc,28215.21283
2024-10-01,auto_cleas_no,cm_hs_mec_ipc,29524.98606
2024-11-01,auto_cleas_no,cm_hs_mec_ipc,29803.25822
2024-12-01,auto_cleas_no,cm_hs_mec_ipc,29664.30605
2025-01-01,auto_cleas_no,cm_hs_mec_ipc,30412.80444
2025-02-01,auto_cleas_no,cm_hs_mec_ipc,30377.95015
2025-03-01,auto_cleas_no,cm_hs_mec_ipc,29657.83564
2025-04-01,auto_cleas_no,cm_hs_mec_ipc,32404.51147
2025-05-01,auto_cleas_no,cm_hs_mec_ipc,32563.36206
2025-06-01,auto_cleas_no,cm_hs_mec_ipc,34197.69556
2025-07-01,auto_cleas_no,cm_hs_mec_ipc,33256.01
2023-01-01,camion_cleas_si,cm_hs_mec_ipc,491601.3252
2023-02-01,camion_cleas_si,cm_hs_mec_ipc,0.0
2023-03-01,camion_cleas_si,cm_hs_mec_ipc,13720.59858
2023-04-01,camion_cleas_si,cm_hs_mec_ipc,394990.8257
2023-05-01,camion_cleas_si,cm_hs_mec_ipc,366503.4202
2023-06-01,camion_cleas_si,cm_hs_mec_ipc,345918.3976
2023-07-01,camion_cleas_si,cm_hs_mec_ipc,325279.8746
2023-08-01,camion_cleas_si,cm_hs_mec_ipc,289287.7418
2023-09-01,camion_cleas_si,cm_hs_mec_ipc,256575.0624
2023-10-01,camion_cleas_si,cm_hs_mec_ipc,25304.84887
2023-11-01,camion_cleas_si,cm_hs_mec_ipc,210004.5747
2023-12-01,camion_cleas_si,cm_hs_mec_ipc,0.0
2024-01-01,camion_cleas_si,cm_hs_mec_ipc,0.0
2024-02-01,camion_cleas_si,cm_hs_mec_ipc,122547.0448
2024-03-01,camion_cleas_si,cm_hs_mec_ipc,110393.096
2024-04-01,camion_cleas_si,cm_hs_mec_ipc,101434.4828
2024-05-01,camion_cleas_si,cm_hs_mec_ipc,97368.07284
2024-06-01,camion_cleas_si,cm_hs_mec_ipc,0.0
2024-07-01,camion_cleas_si,cm_hs_mec_ipc,89498.88517
2024-08-01,camion_cleas_si,cm_hs_mec_ipc,85914.30556
2024-09-01,camion_cleas_si,cm_hs_mec_ipc,83033.69392
2024-10-01,camion_cleas_si,cm_hs_mec_ipc,18507.03345
2024-11-01,camion_cleas_si,cm_hs_mec_ipc,78941.66535
2024-12-01,camion_cleas_si,cm_hs_mec_ipc,21111.43172
2025-01-01,camion_cleas_si,cm_hs_mec_ipc,75200.48548
2025-02-01,camion_cleas_si,cm_hs_mec_ipc,56028.69229
2025-03-01,camion_cleas_si,cm_hs_mec_ipc,35289.35756
2025-04-01,camion_cleas_si,cm_hs_mec_ipc,68881.09547
2025-05-01,camion_cleas_si,cm_hs_mec_ipc,20710.27909
2025-06-01,camion_cleas_si,cm_hs_mec_ipc,30570.50513
2025-07-01,camion_cleas_si,cm_hs_mec_ipc,65535.0
2023-01-01,camion_cleas_no,cm_hs_mec_ipc,45588.43716
2023-02-01,camion_cleas_no,cm_hs_mec_ipc,51491.01418
2023-03-01,camion_cleas_no,cm_hs_mec_ipc,43060.20388
2023-04-01,camion_cleas_no,cm_hs_mec_ipc,54530.25095
2023-05-01,camion_cleas_no,cm_hs_mec_ipc,58845.06436
2023-06-01,camion_cleas_no,cm_hs_mec_ipc,49518.71874
2023-07-01,camion_cleas_no,cm_hs_mec_ipc,48218.10679
2023-08-01,camion_cleas_no,cm_hs_mec_ipc,57553.23011
2023-09-01,camion_cleas_no,cm_hs_mec_ipc,43907.79008
2023-10-01,camion_cleas_no,cm_hs_mec_ipc,42057.74331
2023-11-01,camion_cleas_no,cm_hs_mec_ipc,64167.54109
2023-12-01,camion_cleas_no,cm_hs_mec_ipc,63344.15482
2024-01-01,camion_cleas_no,cm_hs_mec_ipc,46318.96116
2024-02-01,camion_cleas_no,cm_hs_mec_ipc,61942.58982
2024-03-01,camion_cleas_no,cm_hs_mec_ipc,49470.61045
2024-04-01,camion_cleas_no,cm_hs_mec_ipc,40204.75332
2024-05-01,camion_cleas_no,cm_hs_mec_ipc,53134.53067
2024-06-01,camion_cleas_no,cm_hs_mec_ipc,44916.61403
2024-07-01,camion_cleas_no,cm_hs_mec_ipc,45366.35464
2024-08-01,camion_cleas_no,cm_hs_mec_ipc,52727.27491
2024-09-01,camion_cleas_no,cm_hs_mec_ipc,46884.56001
2024-10-01,camion_cleas_no,cm_hs_mec_ipc,54414.83624
2024-11-01,camion_cleas_no,cm_hs_mec_ipc,42724.0219
2024-12-01,camion_cleas_no,cm_hs_mec_ipc,50393.28073
2025-01-01,camion_cleas_no,cm_hs_mec_ipc,53355.0055
2025-02-01,camion_cleas_no,cm_hs_mec_ipc,49001.88746
2025-03-01,camion_cleas_no,cm_hs_mec_ipc,60385.86776
2025-04-01,camion_cleas_no,cm_hs_mec_ipc,48978.52122
2025-05-01,camion_cleas_no,cm_hs_mec_ipc,49709.60923
2025-06-01,camion_cleas_no,cm_hs_mec_ipc,54503.9396
2025-07-01,camion_cleas_no,cm_hs_mec_ipc,63469.05
2023-01-01,auto_cleas_si,cm_hs_pint_ipc,20813.18564
2023-02-01,auto_cleas_si,cm_hs_pint_ipc,21359.09377
2023-03-01,auto_cleas_si,cm_hs_pint_ipc,20031.35522
2023-04-01,auto_cleas_si,cm_hs_pint_ipc,20000.39225
2023-05-01,auto_cleas_si,cm_hs_pint_ipc,20137.86276
2023-06-01,auto_cleas_si,cm_hs_pint_ipc,20622.77496
2023-07-01,auto_cleas_si,cm_hs_pint_ipc,21489.21896
2023-08-01,auto_cleas_si,cm_hs_pint_ipc,20791.72601
2023-09-01,auto_cleas_si,cm_hs_pint_ipc,20390.81713
2023-10-01,auto_cleas_si,cm_hs_pint_ipc,20541.50027
2023-11-01,auto_cleas_si,cm_hs_pint_ipc,20276.44078
2023-12-01,auto_cleas_si,cm_hs_pint_ipc,17983.31713
2024-01-01,auto_cleas_si,cm_hs_pint_ipc,16434.53839
