año,año_mes,cant_ocompra,cant_piezas_total,cant_piezas_prom,costo_pieza_prom_hist,monto_total_compras,ipc,monto_ipc,costo_prom_ipc,var_costo_prom_ipc,usd_blue,monto_usd,costo_prom_usd,var_costo_prom_usd,tipo_repuesto,var_costo_prom_%,var_costo_prom,var_cant_piezas,ipc_empalme_ipim,var_ipc,var_ipc_%
2025,2025-12-01,714,714,1,813857,581094362,1.09,635962979,890704,"13,43%",1446,340496,543,"11,23%",Optica,"16,65%",0.17,-0.04032258065,10121,0.03,"2,85%"
2026,2026-01-01,827,827,1,801679,662989132,1.06,705267371,852802,"-4,26%",1448,457789,553,"1,77%",Optica,"-1,50%",-0.01,0.1582633053,10413,0.03,"2,88%"
2026,2026-02-01,636,636,1,882917,561535647,1.03,580530277,912783,0.07033438317,1409,398270,626,0.1312557721,Optica,"10,13%",0.1,-0.23095526,10714,0.03,"2,90%"
2026,2026-03-01,768,768,1,838913,644285867,1.0,644285867,838913,-0.0809278085,1408,457491,595,-0.04873595635,Optica,"-4,98%",-0.05,0.2075471698,11077,0.03,"3,38%"
2023,2023-01-01,832,832,1,86662,72102805,9.21,663924436,797985,-,366,197002,236,-,Paragolpe Del,-,,-,1202,,-
2023,2023-02-01,642,642,1,95006,60993925,8.64,526723803,820441,"2,81%",375,162650,253,"7,00%",Paragolpe Del,"9,63%",0.1,-0.2283653846,1282,0.07,"6,63%"
2023,2023-03-01,956,956,1,96910,92646401,8.02,743034653,777229,"-5,27%",380,243806,255,"0,66%",Paragolpe Del,"2,00%",0.02,0.4890965732,1381,0.08,"7,68%"
2023,2023-04-01,816,816,1,99903,81521551,7.4,603132721,739126,"-4,90%",419,194562,238,"-6,51%",Paragolpe Del,"3,09%",0.03,-0.1464435146,1497,0.08,"8,40%"
2023,2023-05-01,858,858,1,113900,97726458,6.86,670878136,781907,"5,79%",477,204877,238,"0,15%",Paragolpe Del,"14,01%",0.14,0.05147058824,1613,0.08,"7,77%"
2023,2023-06-01,963,963,1,131414,126552074,6.48,819967003,851468,"8,90%",487,259860,269,"13,01%",Paragolpe Del,"15,38%",0.15,0.1223776224,1709,0.06,"5,95%"
2023,2023-07-01,844,844,1,131974,111386053,6.09,678643130,804079,"-5,57%",516,215864,255,"-5,22%",Paragolpe Del,"0,43%",0.0,-0.1235721703,1818,0.06,"6,34%"
2023,2023-08-01,990,990,1,165486,163831891,5.42,887732099,896694,"11,52%",646,253609,256,"0,16%",Paragolpe Del,"25,39%",0.25,0.172985782,2044,0.12,"12,44%"
2023,2023-09-01,890,890,1,175673,156349123,4.81,751386419,844253,"-5,85%",733,213300,239,"-6,44%",Paragolpe Del,"6,16%",0.06,-0.101010101,2304,0.13,"12,75%"
2023,2023-10-01,815,816,1,202619,165337329,4.44,733674420,899109,"6,50%",912,181290,222,"-7,30%",Paragolpe Del,"15,34%",0.15,-0.08314606742,2496,0.08,"8,30%"
