fecha,marca,zona,cristal,precio,precio_ipc,precio_usd,instalacion,instalacion_ipc,instalacion_usd,ipc,var_precio_prom,var_ipc,var_ipc_%,var_precio_prom_%,var_instal_prom,var_instal_prom_%
2024-07-01,CITROEN,Rosario,Custodia/Coleta,74820,104097,52,25914,36053,18,1.39,0.03762464115827857,-0.07947019867549676,-7.95%,3.76%,0.07003055578495343,7.0%
2024-10-01,CITROEN,Rosario,Custodia/Coleta,75296,94643,62,29023,36481,24,1.26,0.0063619353114141575,-0.09352517985611508,-9.35%,0.64%,0.11997375935787602,12.0%
2025-01-01,CITROEN,Rosario,Custodia/Coleta,75296,88022,61,29023,33929,23,1.17,0.0,-0.07142857142857151,-7.14%,0.0%,0.0,0.0%
2025-04-01,CITROEN,Rosario,Custodia/Coleta,75196,80518,59,31635,33874,25,1.07,-0.0013280917977050999,-0.08547008547008539,-8.55%,-0.13%,0.08999758811976699,9.0%
2025-08-01,CITROEN,Rosario,Custodia/Coleta,75196,75196,56,31635,31635,23,1.0,0.0,-0.06542056074766356,-6.54%,0.0%,0.0,0.0%
2023-12-01,DODGE/CHRYSLER,Rosario,Custodia/Coleta,129012,335685,133,18531,48217,19,2.6,,,-,-,,-
2024-02-01,DODGE/CHRYSLER,Rosario,Custodia/Coleta,135463,258060,125,20199,38479,18,1.91,0.050003100486776475,-0.26538461538461544,-26.54%,5.0%,0.090011332361988,9.0%
2024-03-01,DODGE/CHRYSLER,Rosario,Custodia/Coleta,142236,244089,142,22219,38129,22,1.72,0.04999889268656377,-0.09947643979057585,-9.95%,5.0%,0.10000495074013571,10.0%
2024-05-01,DODGE/CHRYSLER,Rosario,Custodia/Coleta,149348,226054,133,24218,36657,21,1.51,0.05000140611378279,-0.12209302325581395,-12.21%,5.0%,0.0899680453665781,9.0%
2024-07-01,DODGE/CHRYSLER,Rosario,Custodia/Coleta,153828,214018,108,25914,36053,18,1.39,0.029997053860781442,-0.07947019867549676,-7.95%,3.0%,0.07003055578495343,7.0%
2024-10-01,DODGE/CHRYSLER,Rosario,Custodia/Coleta,153828,193354,128,29023,36481,24,1.26,0.0,-0.09352517985611508,-9.35%,0.0%,0.11997375935787602,12.0%
2025-01-01,DODGE/CHRYSLER,Rosario,Custodia/Coleta,153828,179827,126,29023,33929,23,1.17,0.0,-0.07142857142857151,-7.14%,0.0%,0.0,0.0%
2025-04-01,DODGE/CHRYSLER,Rosario,Custodia/Coleta,158443,169657,125,31635,33874,25,1.07,0.030001040122734413,-0.08547008547008539,-8.55%,3.0%,0.08999758811976699,9.0%
2025-08-01,DODGE/CHRYSLER,Rosario,Custodia/Coleta,158443,158443,119,31635,31635,23,1.0,0.0,-0.06542056074766356,-6.54%,0.0%,0.0,0.0%
2023-12-01,FIAT,Rosario,Custodia/Coleta,67910,176701,70,18531,48217,19,2.6,,,-,-,,-
2024-02-01,FIAT,Rosario,Custodia/Coleta,71306,135840,65,20199,38479,18,1.91,0.050007362685907886,-0.26538461538461544,-26.54%,5.0%,0.090011332361988,9.0%
2024-03-01,FIAT,Rosario,Custodia/Coleta,74871,128486,74,22219,38129,22,1.72,0.04999579278041111,-0.09947643979057585,-9.95%,5.0%,0.10000495074013571,10.0%
2024-05-01,FIAT,Rosario,Custodia/Coleta,78615,118992,70,24218,36657,21,1.51,0.05000601033778107,-0.12209302325581395,-12.21%,5.0%,0.0899680453665781,9.0%
2024-07-01,FIAT,Rosario,Custodia/Coleta,79310,110343,56,25914,36053,18,1.39,0.008840552057495454,-0.07947019867549676,-7.95%,0.88%,0.07003055578495343,7.0%
2024-10-01,FIAT,Rosario,Custodia/Coleta,79310,99689,66,29023,36481,24,1.26,0.0,-0.09352517985611508,-9.35%,0.0%,0.11997375935787602,12.0%
2025-01-01,FIAT,Rosario,Custodia/Coleta,79310,92715,65,29023,33929,23,1.17,0.0,-0.07142857142857151,-7.14%,0.0%,0.0,0.0%
2025-04-01,FIAT,Rosario,Custodia/Coleta,83427,89331,66,31635,33874,25,1.07,0.051910225696633505,-0.08547008547008539,-8.55%,5.19%,0.08999758811976699,9.0%
2025-08-01,FIAT,Rosario,Custodia/Coleta,83427,83427,62,31635,31635,23,1.0,0.0,-0.06542056074766356,-6.54%,0.0%,0.0,0.0%
2023-12-01,FORD,Rosario,Custodia/Coleta,36354,94592,37,18531,48217,19,2.6,,,-,-,,-
2024-02-01,FORD,Rosario,Custodia/Coleta,38171,72718,35,20199,38479,18,1.91,0.0499807448973979,-0.26538461538461544,-26.54%,5.0%,0.090011332361988,9.0%
2024-03-01,FORD,Rosario,Custodia/Coleta,39458,67714,39,22219,38129,22,1.72,0.03371669592098714,-0.09947643979057585,-9.95%,3.37%,0.10000495074013571,10.0%
2024-05-01,FORD,Rosario,Custodia/Coleta,41537,62871,37,24218,36657,21,1.51,0.05268893507020134,-0.12209302325581395,-12.21%,5.27%,0.0899680453665781,9.0%
2024-07-01,FORD,Rosario,Custodia/Coleta,43656,60738,30,25914,36053,18,1.39,0.051014757926667764,-0.07947019867549676,-7.95%,5.1%,0.07003055578495343,7.0%
2024-10-01,FORD,Rosario,Custodia/Coleta,45508,57201,37,29023,36481,24,1.26,0.04242257650723835,-0.09352517985611508,-9.35%,4.24%,0.11997375935787602,12.0%
2025-01-01,FORD,Rosario,Custodia/Coleta,45508,53199,37,29023,33929,23,1.17,0.0,-0.07142857142857151,-7.14%,0.0%,0.0,0.0%
2025-04-01,FORD,Rosario,Custodia/Coleta,46051,49310,36,31635,33874,25,1.07,0.011931968005625349,-0.08547008547008539,-8.55%,1.19%,0.08999758811976699,9.0%
2025-08-01,FORD,Rosario,Custodia/Coleta,46051,46051,34,31635,31635,23,1.0,0.0,-0.06542056074766356,-6.54%,0.0%,0.0,0.0%
2023-12-01,HONDA,Rosario,Custodia/Coleta,106528,277182,110,18531,48217,19,2.6,,,-,-,,-
2024-02-01,HONDA,Rosario,Custodia/Coleta,111854,213085,103,20199,38479,18,1.91,0.04999624511865419,-0.26538461538461544,-26.54%,5.0%,0.090011332361988,9.0%
2024-03-01,HONDA,Rosario,Custodia/Coleta,117447,201549,117,22219,38129,22,1.72,0.050002682067695314,-0.09947643979057585,-9.95%,5.0%,0.10000495074013571,10.0%
2024-05-01,HONDA,Rosario,Custodia/Coleta,123319,186657,110,24218,36657,21,1.51,0.04999701993239514,-0.12209302325581395,-12.21%,5.0%,0.0899680453665781,9.0%
2024-07-01,HONDA,Rosario,Custodia/Coleta,127019,176719,89,25914,36053,18,1.39,0.030003486891719833,-0.07947019867549676,-7.95%,3.0%,0.07003055578495343,7.0%
2024-10-01,HONDA,Rosario,Custodia/Coleta,127019,159656,105,29023,36481,24,1.26,0.0,-0.09352517985611508,-9.35%,0.0%,0.11997375935787602,12.0%
2025-01-01,HONDA,Rosario,Custodia/Coleta,127019,148486,104,29023,33929,23,1.17,0.0,-0.07142857142857151,-7.14%,0.0%,0.0,0.0%
2025-04-01,HONDA,Rosario,Custodia/Coleta,130829,140089,103,31635,33874,25,1.07,0.029995512482384523,-0.08547008547008539,-8.55%,3.0%,0.08999758811976699,9.0%
2025-08-01,HONDA,Rosario,Custodia/Coleta,130829,130829,98,31635,31635,23,1.0,0.0,-0.06542056074766356,-6.54%,0.0%,0.0,0.0%
2023-12-01,HYUNDAI,Rosario,Custodia/Coleta,288045,749485,298,18531,48217,19,2.6,,,-,-,,-
2024-02-01,HYUNDAI,Rosario,Custodia/Coleta,302448,576171,279,20199,38479,18,1.91,0.05000260375982912,-0.26538461538461544,-26.54%,5.0%,0.090011332361988,9.0%
2024-03-01,HYUNDAI,Rosario,Custodia/Coleta,317570,544979,317,22219,38129,22,1.72,0.049998677458604535,-0.09947643979057585,-9.95%,5.0%,0.10000495074013571,10.0%
2024-05-01,HYUNDAI,Rosario,Custodia/Coleta,333449,504712,297,24218,36657,21,1.51,0.05000157445602538,-0.12209302325581395,-12.21%,5.0%,0.0899680453665781,9.0%
2024-07-01,HYUNDAI,Rosario,Custodia/Coleta,343452,477839,242,25914,36053,18,1.39,0.029998590489100252,-0.07947019867549676,-7.95%,3.0%,0.07003055578495343,7.0%
2024-10-01,HYUNDAI,Rosario,Custodia/Coleta,343452,431701,285,29023,36481,24,1.26,0.0,-0.09352517985611508,-9.35%,0.0%,0.11997375935787602,12.0%
2025-01-01,HYUNDAI,Rosario,Custodia/Coleta,343452,401499,282,29023,33929,23,1.17,0.0,-0.07142857142857151,-7.14%,0.0%,0.0,0.0%
2025-04-01,HYUNDAI,Rosario,Custodia/Coleta,353756,378792,279,31635,33874,25,1.07,0.030001281110606515,-0.08547008547008539,-8.55%,3.0%,0.08999758811976699,9.0%
2025-08-01,HYUNDAI,Rosario,Custodia/Coleta,353756,353756,266,31635,31635,23,1.0,0.0,-0.06542056074766356,-6.54%,0.0%,0.0,0.0%
2023-12-01,KIA-ASIA,Rosario,Custodia/Coleta,197568,514065,204,18531,48217,19,2.6,,,-,-,,-
2024-02-01,KIA-ASIA,Rosario,Custodia/Coleta,207446,395191,191,20199,38479,18,1.91,0.049997975380628334,-0.26538461538461544,-26.54%,5.0%,0.090011332361988,9.0%
2024-03-01,KIA-ASIA,Rosario,Custodia/Coleta,217819,373796,217,22219,38129,22,1.72,0.050003374372125764,-0.09947643979057585,-9.95%,5.0%,0.10000495074013571,10.0%
2024-05-01,KIA-ASIA,Rosario,Custodia/Coleta,228709,346177,204,24218,36657,21,1.51,0.049995638580656365,-0.12209302325581395,-12.21%,5.0%,0.0899680453665781,9.0%
2024-07-01,KIA-ASIA,Rosario,Custodia/Coleta,235571,327746,166,25914,36053,18,1.39,0.030003191828917863,-0.07947019867549676,-7.95%,3.0%,0.07003055578495343,7.0%
2024-10-01,KIA-ASIA,Rosario,Custodia/Coleta,235571,296100,196,29023,36481,24,1.26,0.0,-0.09352517985611508,-9.35%,0.0%,0.11997375935787602,12.0%
2025-01-01,KIA-ASIA,Rosario,Custodia/Coleta,235571,275385,193,29023,33929,23,1.17,0.0,-0.07142857142857151,-7.14%,0.0%,0.0,0.0%
2025-04-01,KIA-ASIA,Rosario,Custodia/Coleta,242638,259810,191,31635,33874,25,1.07,0.02999944814939015,-0.08547008547008539,-8.55%,3.0%,0.08999758811976699,9.0%
2025-08-01,KIA-ASIA,Rosario,Custodia/Coleta,242638,242638,182,31635,31635,23,1.0,0.0,-0.06542056074766356,-6.54%,0.0%,0.0,0.0%
2023-12-01,MERCEDES BENZ,Rosario,Custodia/Coleta,87192,226870,90,18531,48217,19,2.6,,,-,-,,-
2024-02-01,MERCEDES BENZ,Rosario,Custodia/Coleta,91551,174408,84,20199,38479,18,1.91,0.0499931186347371,-0.26538461538461544,-26.54%,5.0%,0.090011332361988,9.0%
2024-03-01,MERCEDES BENZ,Rosario,Custodia/Coleta,96129,164966,95,22219,38129,22,1.72,0.05000491529311524,-0.09947643979057585,-9.95%,5.0%,0.10000495074013571,10.0%
2024-05-01,MERCEDES BENZ,Rosario,Custodia/Coleta,100935,152777,90,24218,36657,21,1.51,0.04999531879037544,-0.12209302325581395,-12.21%,5.0%,0.0899680453665781,9.0%
2024-07-01,MERCEDES BENZ,Rosario,Custodia/Coleta,103963,144642,73,25914,36053,18,1.39,0.029999504631693652,-0.07947019867549676,-7.95%,3.0%,0.07003055578495343,7.0%
2024-10-01,MERCEDES BENZ,Rosario,Custodia/Coleta,103963,130676,86,29023,36481,24,1.26,0.0,-0.09352517985611508,-9.35%,0.0%,0.11997375935787602,12.0%
2025-01-01,MERCEDES BENZ,Rosario,Custodia/Coleta,103963,121534,85,29023,33929,23,1.17,0.0,-0.07142857142857151,-7.14%,0.0%,0.0,0.0%
2025-04-01,MERCEDES BENZ,Rosario,Custodia/Coleta,107082,114661,84,31635,33874,25,1.07,0.030001058068735986,-0.08547008547008539,-8.55%,3.0%,0.08999758811976699,9.0%
2025-08-01,MERCEDES BENZ,Rosario,Custodia/Coleta,107082,107082,80,31635,31635,23,1.0,0.0,-0.06542056074766356,-6.54%,0.0%,0.0,0.0%
2023-12-01,MITSUBISHI,Rosario,Custodia/Coleta,189852,493990,196,18531,48217,19,2.6,,,-,-,,-
2024-02-01,MITSUBISHI,Rosario,Custodia/Coleta,199345,379757,184,20199,38479,18,1.91,0.050002106904325494,-0.26538461538461544,-26.54%,5.0%,0.090011332361988,9.0%
2024-03-01,MITSUBISHI,Rosario,Custodia/Coleta,209312,359198,208,22219,38129,22,1.72,0.049998745892798846,-0.09947643979057585,-9.95%,5.0%,0.10000495074013571,10.0%
2024-05-01,MITSUBISHI,Rosario,Custodia/Coleta,219778,332658,196,24218,36657,21,1.51,0.0500019110227794,-0.12209302325581395,-12.21%,5.0%,0.0899680453665781,9.0%
2024-07-01,MITSUBISHI,Rosario,Custodia/Coleta,226371,314946,159,25914,36053,18,1.39,0.02999845298437509,-0.07947019867549676,-7.95%,3.0%,0.07003055578495343,7.0%
2024-10-01,MITSUBISHI,Rosario,Custodia/Coleta,226371,284536,188,29023,36481,24,1.26,0.0,-0.09352517985611508,-9.35%,0.0%,0.11997375935787602,12.0%
2025-01-01,MITSUBISHI,Rosario,Custodia/Coleta,226371,264630,186,29023,33929,23,1.17,0.0,-0.07142857142857151,-7.14%,0.0%,0.0,0.0%
2025-04-01,MITSUBISHI,Rosario,Custodia/Coleta,233162,249664,184,31635,33874,25,1.07,0.029999425721492612,-0.08547008547008539,-8.55%,3.0%,0.08999758811976699,9.0%
2025-08-01,MITSUBISHI,Rosario,Custodia/Coleta,233162,233162,175,31635,31635,23,1.0,0.0,-0.06542056074766356,-6.54%,0.0%,0.0,0.0%
2023-12-01,OPEL,Rosario,Custodia/Coleta,16883,43931,17,18531,48217,19,2.6,,,-,-,,-
2024-02-01,OPEL,Rosario,Custodia/Coleta,17728,33772,16,20199,38479,18,1.91,0.050050346502398924,-0.26538461538461544,-26.54%,5.01%,0.090011332361988,9.0%
2024-03-01,OPEL,Rosario,Custodia/Coleta,18614,31944,18,22219,38129,22,1.72,0.04997743682310474,-0.09947643979057585,-9.95%,5.0%,0.10000495074013571,10.0%
2024-05-01,OPEL,Rosario,Custodia/Coleta,19545,29583,17,24218,36657,21,1.51,0.05001611690125718,-0.12209302325581395,-12.21%,5.0%,0.0899680453665781,9.0%
2024-07-01,OPEL,Rosario,Custodia/Coleta,20131,28008,14,25914,36053,18,1.39,0.029982092606804844,-0.07947019867549676,-7.95%,3.0%,0.07003055578495343,7.0%
2024-10-01,OPEL,Rosario,Custodia/Coleta,20131,25304,16,29023,36481,24,1.26,0.0,-0.09352517985611508,-9.35%,0.0%,0.11997375935787602,12.0%
2025-01-01,OPEL,Rosario,Custodia/Coleta,20131,23534,16,29023,33929,23,1.17,0.0,-0.07142857142857151,-7.14%,0.0%,0.0,0.0%
2025-04-01,OPEL,Rosario,Custodia/Coleta,20735,22203,16,31635,33874,25,1.07,0.030003477224181507,-0.08547008547008539,-8.55%,3.0%,0.08999758811976699,9.0%
2025-08-01,OPEL,Rosario,Custodia/Coleta,20735,20735,15,31635,31635,23,1.0,0.0,-0.06542056074766356,-6.54%,0.0%,0.0,0.0%
2023-12-01,PEUGEOT,Rosario,Custodia/Coleta,56807,147810,58,18531,48217,19,2.6,,,-,-,,-
2024-02-01,PEUGEOT,Rosario,Custodia/Coleta,59647,113630,55,20199,38479,18,1.91,0.04999383878747343,-0.26538461538461544,-26.54%,5.0%,0.090011332361988,9.0%
2024-03-01,PEUGEOT,Rosario,Custodia/Coleta,62630,107478,62,22219,38129,22,1.72,0.05001089744664444,-0.09947643979057585,-9.95%,5.0%,0.10000495074013571,10.0%
2024-05-01,PEUGEOT,Rosario,Custodia/Coleta,65761,99537,58,24218,36657,21,1.51,0.0499920166054606,-0.12209302325581395,-12.21%,5.0%,0.0899680453665781,9.0%
2024-07-01,PEUGEOT,Rosario,Custodia/Coleta,67734,94237,47,25914,36053,18,1.39,0.030002585118839464,-0.07947019867549676,-7.95%,3.0%,0.07003055578495343,7.0%
2024-10-01,PEUGEOT,Rosario,Custodia/Coleta,67734,85138,56,29023,36481,24,1.26,0.0,-0.09352517985611508,-9.35%,0.0%,0.11997375935787602,12.0%
2025-01-01,PEUGEOT,Rosario,Custodia/Coleta,67734,79182,55,29023,33929,23,1.17,0.0,-0.07142857142857151,-7.14%,0.0%,0.0,0.0%
2025-04-01,PEUGEOT,Rosario,Custodia/Coleta,69766,74704,55,31635,33874,25,1.07,0.029999704727315724,-0.08547008547008539,-8.55%,3.0%,0.08999758811976699,9.0%
2025-08-01,PEUGEOT,Rosario,Custodia/Coleta,76352,76352,57,31635,31635,23,1.0,0.09440128429320871,-0.06542056074766356,-6.54%,9.44%,0.0,0.0%
2023-12-01,RENAULT,Rosario,Custodia/Coleta,81343,211654,84,18531,48217,19,2.6,,,-,-,,-
2024-02-01,RENAULT,Rosario,Custodia/Coleta,85411,162710,78,20199,38479,18,1.91,0.050010449577714056,-0.26538461538461544,-26.54%,5.0%,0.090011332361988,9.0%
2024-03-01,RENAULT,Rosario,Custodia/Coleta,89681,153901,89,22219,38129,22,1.72,0.0499935605484072,-0.09947643979057585,-9.95%,5.0%,0.10000495074013571,10.0%
2024-05-01,RENAULT,Rosario,Custodia/Coleta,94468,142988,84,24218,36657,21,1.51,0.05337808454410631,-0.12209302325581395,-12.21%,5.34%,0.0899680453665781,9.0%
2024-07-01,RENAULT,Rosario,Custodia/Coleta,97847,136134,69,25914,36053,18,1.39,0.03576872591777103,-0.07947019867549676,-7.95%,3.58%,0.07003055578495343,7.0%
2024-10-01,RENAULT,Rosario,Custodia/Coleta,98318,123581,81,29023,36481,24,1.26,0.0048136376179137574,-0.09352517985611508,-9.35%,0.48%,0.11997375935787602,12.0%
2025-01-01,RENAULT,Rosario,Custodia/Coleta,98318,114935,80,29023,33929,23,1.17,0.0,-0.07142857142857151,-7.14%,0.0%,0.0,0.0%
2025-04-01,RENAULT,Rosario,Custodia/Coleta,101268,108435,80,31635,33874,25,1.07,0.030004678695660925,-0.08547008547008539,-8.55%,3.0%,0.08999758811976699,9.0%
2025-08-01,RENAULT,Rosario,Custodia/Coleta,101268,101268,76,31635,31635,23,1.0,0.0,-0.06542056074766356,-6.54%,0.0%,0.0,0.0%
2023-12-01,ROVER,Rosario,Custodia/Coleta,125138,325605,129,18531,48217,19,2.6,,,-,-,,-
2024-02-01,ROVER,Rosario,Custodia/Coleta,131395,250311,121,20199,38479,18,1.91,0.050000799117774,-0.26538461538461544,-26.54%,5.0%,0.090011332361988,9.0%
2024-03-01,ROVER,Rosario,Custodia/Coleta,137964,236760,137,22219,38129,22,1.72,0.0499942920202443,-0.09947643979057585,-9.95%,5.0%,0.10000495074013571,10.0%
2024-05-01,ROVER,Rosario,Custodia/Coleta,144863,219266,129,24218,36657,21,1.51,0.050005798614131125,-0.12209302325581395,-12.21%,5.0%,0.0899680453665781,9.0%
2024-07-01,ROVER,Rosario,Custodia/Coleta,149209,207592,105,25914,36053,18,1.39,0.030000759338133287,-0.07947019867549676,-7.95%,3.0%,0.07003055578495343,7.0%
2024-10-01,ROVER,Rosario,Custodia/Coleta,149209,187547,124,29023,36481,24,1.26,0.0,-0.09352517985611508,-9.35%,0.0%,0.11997375935787602,12.0%
2025-01-01,ROVER,Rosario,Custodia/Coleta,149209,174427,122,29023,33929,23,1.17,0.0,-0.07142857142857151,-7.14%,0.0%,0.0,0.0%
2025-04-01,ROVER,Rosario,Custodia/Coleta,153685,164562,121,31635,33874,25,1.07,0.029998190457680263,-0.08547008547008539,-8.55%,3.0%,0.08999758811976699,9.0%
2025-08-01,ROVER,Rosario,Custodia/Coleta,153685,153685,115,31635,31635,23,1.0,0.0,-0.06542056074766356,-6.54%,0.0%,0.0,0.0%
2023-12-01,SUZUKI,Rosario,Custodia/Coleta,54965,143018,56,18531,48217,19,2.6,,,-,-,,-
2024-02-01,SUZUKI,Rosario,Custodia/Coleta,57713,109945,53,20199,38479,18,1.91,0.04999545165105057,-0.26538461538461544,-26.54%,5.0%,0.090011332361988,9.0%
2024-03-01,SUZUKI,Rosario,Custodia/Coleta,60599,103993,60,22219,38129,22,1.72,0.05000606449153566,-0.09947643979057585,-9.95%,5.0%,0.10000495074013571,10.0%
2024-05-01,SUZUKI,Rosario,Custodia/Coleta,63629,96310,56,24218,36657,21,1.51,0.05000082509612369,-0.12209302325581395,-12.21%,5.0%,0.0899680453665781,9.0%
2024-07-01,SUZUKI,Rosario,Custodia/Coleta,65538,91182,46,25914,36053,18,1.39,0.030002043093557917,-0.07947019867549676,-7.95%,3.0%,0.07003055578495343,7.0%
2024-10-01,SUZUKI,Rosario,Custodia/Coleta,65538,82377,54,29023,36481,24,1.26,0.0,-0.09352517985611508,-9.35%,0.0%,0.11997375935787602,12.0%
2025-01-01,SUZUKI,Rosario,Custodia/Coleta,65538,76614,53,29023,33929,23,1.17,0.0,-0.07142857142857151,-7.14%,0.0%,0.0,0.0%
2025-04-01,SUZUKI,Rosario,Custodia/Coleta,67504,72281,53,31635,33874,25,1.07,0.029997863834721805,-0.08547008547008539,-8.55%,3.0%,0.08999758811976699,9.0%
2025-08-01,SUZUKI,Rosario,Custodia/Coleta,67504,67504,50,31635,31635,23,1.0,0.0,-0.06542056074766356,-6.54%,0.0%,0.0,0.0%
2023-12-01,TOYOTA,Rosario,Custodia/Coleta,108734,282922,112,18531,48217,19,2.6,,,-,-,,-
2024-02-01,TOYOTA,Rosario,Custodia/Coleta,114170,217498,105,20199,38479,18,1.91,0.04999356227123064,-0.26538461538461544,-26.54%,5.0%,0.090011332361988,9.0%
2024-03-01,TOYOTA,Rosario,Custodia/Coleta,119879,205723,119,22219,38129,22,1.72,0.050004379434177126,-0.09947643979057585,-9.95%,5.0%,0.10000495074013571,10.0%
2024-05-01,TOYOTA,Rosario,Custodia/Coleta,125873,190523,112,24218,36657,21,1.51,0.05000041708722969,-0.12209302325581395,-12.21%,5.0%,0.0899680453665781,9.0%
2024-07-01,TOYOTA,Rosario,Custodia/Coleta,129649,180379,91,25914,36053,18,1.39,0.02999849054205428,-0.07947019867549676,-7.95%,3.0%,0.07003055578495343,7.0%
2024-10-01,TOYOTA,Rosario,Custodia/Coleta,129649,162962,107,29023,36481,24,1.26,0.0,-0.09352517985611508,-9.35%,0.0%,0.11997375935787602,12.0%
2025-01-01,TOYOTA,Rosario,Custodia/Coleta,129649,151561,106,29023,33929,23,1.17,0.0,-0.07142857142857151,-7.14%,0.0%,0.0,0.0%
2025-04-01,TOYOTA,Rosario,Custodia/Coleta,133538,142990,105,31635,33874,25,1.07,0.02999637482741857,-0.08547008547008539,-8.55%,3.0%,0.08999758811976699,9.0%
2025-08-01,TOYOTA,Rosario,Custodia/Coleta,133538,133538,100,31635,31635,23,1.0,0.0,-0.06542056074766356,-6.54%,0.0%,0.0,0.0%
2023-12-01,VOLKSWAGEN,Rosario,Custodia/Coleta,42690,111080,44,18531,48217,19,2.6,,,-,-,,-
2024-02-01,VOLKSWAGEN,Rosario,Custodia/Coleta,44825,85393,41,20199,38479,18,1.91,0.05001171234481139,-0.26538461538461544,-26.54%,5.0%,0.090011332361988,9.0%
2024-03-01,VOLKSWAGEN,Rosario,Custodia/Coleta,47066,80770,46,22219,38129,22,1.72,0.049994422755158974,-0.09947643979057585,-9.95%,5.0%,0.10000495074013571,10.0%
2024-05-01,VOLKSWAGEN,Rosario,Custodia/Coleta,49420,74802,44,24218,36657,21,1.51,0.0500148727319083,-0.12209302325581395,-12.21%,5.0%,0.0899680453665781,9.0%
2024-07-01,VOLKSWAGEN,Rosario,Custodia/Coleta,50902,70819,35,25914,36053,18,1.39,0.0299878591663294,-0.07947019867549676,-7.95%,3.0%,0.07003055578495343,7.0%
2024-10-01,VOLKSWAGEN,Rosario,Custodia/Coleta,49848,62656,41,29718,37354,24,1.26,-0.020706455542021884,-0.09352517985611508,-9.35%,-2.07%,0.14679323917573517,14.68%
2025-01-01,VOLKSWAGEN,Rosario,Custodia/Coleta,49848,58273,40,29718,34741,24,1.17,0.0,-0.07142857142857151,-7.14%,0.0%,0.0,0.0%
2025-04-01,VOLKSWAGEN,Rosario,Custodia/Coleta,51344,54977,40,31635,33874,25,1.07,0.030011234151821498,-0.08547008547008539,-8.55%,3.0%,0.0645063597819504,6.45%
2025-08-01,VOLKSWAGEN,Rosario,Custodia/Coleta,51344,51344,38,31635,31635,23,1.0,0.0,-0.06542056074766356,-6.54%,0.0%,0.0,0.0%
2023-12-01,ALFA ROMEO,Rosario,Luneta,247427,643798,256,30964,80569,32,2.6,,,-,-,,-
2024-02-01,ALFA ROMEO,Rosario,Luneta,259799,494923,240,33751,64297,31,1.91,0.050002627037469605,-0.26538461538461544,-26.54%,5.0%,0.09000775093657154,9.0%
2024-03-01,ALFA ROMEO,Rosario,Luneta,272789,468130,272,37126,63712,37,1.72,0.05000019245647591,-0.09947643979057585,-9.95%,5.0%,0.099997037124826,10.0%
2024-05-01,ALFA ROMEO,Rosario,Luneta,286428,433541,255,39465,59735,35,1.51,0.04999835037336542,-0.12209302325581395,-12.21%,5.0%,0.06300166998868728,6.3%
2024-07-01,ALFA ROMEO,Rosario,Luneta,295021,410458,208,42228,58751,29,1.39,0.03000055860460571,-0.07947019867549676,-7.95%,3.0%,0.07001140250855187,7.0%
2024-10-01,ALFA ROMEO,Rosario,Luneta,295021,370826,245,46451,58386,38,1.26,0.0,-0.09352517985611508,-9.35%,0.0%,0.10000473619399441,10.0%
2025-01-01,ALFA ROMEO,Rosario,Luneta,295021,344883,242,46451,54301,38,1.17,0.0,-0.07142857142857151,-7.14%,0.0%,0.0,0.0%
2025-04-01,ALFA ROMEO,Rosario,Luneta,303872,325378,240,50631,54215,40,1.07,0.030001254148009693,-0.08547008547008539,-8.55%,3.0%,0.08998729844352105,9.0%
2025-08-01,ALFA ROMEO,Rosario,Luneta,303872,303872,228,50631,50631,38,1.0,0.0,-0.06542056074766356,-6.54%,0.0%,0.0,0.0%
2023-12-01,AUDI,Rosario,Luneta,243216,632841,251,30964,80569,32,2.6,,,-,-,,-
2024-02-01,AUDI,Rosario,Luneta,255377,486500,236,33751,64297,31,1.91,0.05000082231432135,-0.26538461538461544,-26.54%,5.0%,0.09000775093657154,9.0%
2024-03-01,AUDI,Rosario,Luneta,268146,460162,267,37126,63712,37,1.72,0.050000587366912486,-0.09947643979057585,-9.95%,5.0%,0.099997037124826,10.0%
2024-05-01,AUDI,Rosario,Luneta,281553,426162,251,39465,59735,35,1.51,0.04999888120650686,-0.12209302325581395,-12.21%,5.0%,0.06300166998868728,6.3%
2024-07-01,AUDI,Rosario,Luneta,290000,403472,204,42228,58751,29,1.39,0.030001456208955224,-0.07947019867549676,-7.95%,3.0%,0.07001140250855187,7.0%
2024-10-01,AUDI,Rosario,Luneta,290000,364514,241,46451,58386,38,1.26,0.0,-0.09352517985611508,-9.35%,0.0%,0.10000473619399441,10.0%
2025-01-01,AUDI,Rosario,Luneta,290000,339013,238,46451,54301,38,1.17,0.0,-0.07142857142857151,-7.14%,0.0%,0.0,0.0%
2025-04-01,AUDI,Rosario,Luneta,298700,319840,236,50631,54215,40,1.07,0.030000000000000027,-0.08547008547008539,-8.55%,3.0%,0.08998729844352105,9.0%
2025-08-01,AUDI,Rosario,Luneta,298700,298700,224,50631,50631,38,1.0,0.0,-0.06542056074766356,-6.54%,0.0%,0.0,0.0%
2023-12-01,BMW,Rosario,Luneta,255194,664006,264,30964,80569,32,2.6,,,-,-,,-
2024-02-01,BMW,Rosario,Luneta,267953,510458,247,33751,64297,31,1.91,0.04999725698880075,-0.26538461538461544,-26.54%,5.0%,0.09000775093657154,9.0%
2024-03-01,BMW,Rosario,Luneta,281351,482824,280,37126,63712,37,1.72,0.050001306199221496,-0.09947643979057585,-9.95%,5.0%,0.099997037124826,10.0%
