fecha,marca,zona,cristal,precio,precio_ipc,precio_usd,instalacion,instalacion_ipc,instalacion_usd,ipc_empalme_ipim,var_precio_prom,var_instal_prom,var_ipc,var_ipc_%,var_precio_prom_%,var_instal_prom_%,tipo_cristal,ipc
2023-12-01,MAZDA,CAPITAL FEDERAL,Puerta,169911,668351,175,11308,44480,11,2816,,,,-,-,-,Cristales laterales y de techo,3.933527619
2024-02-01,MAZDA,CAPITAL FEDERAL,Puerta,178406,463735,164,12325,32038,11,4261,0.049996763011223466,0.08993632826317643,0.5132945188580311,51.33%,5.0%,8.99%,Cristales laterales y de techo,2.599313993
2024-03-01,MAZDA,CAPITAL FEDERAL,Puerta,187327,429989,187,14544,33385,14,4825,0.050003923634855285,0.1800405679513184,0.1324067605352477,13.24%,5.0%,18.0%,Cristales laterales y de techo,2.295388975
2024-05-01,MAZDA,CAPITAL FEDERAL,Puerta,196693,373705,175,15853,30120,14,5830,0.04999813160943156,0.09000275027502758,0.20813988910951164,20.81%,5.0%,9.0%,Cristales laterales y de techo,1.899936419
2024-07-01,MAZDA,CAPITAL FEDERAL,Puerta,202594,353314,143,16963,29583,11,6351,0.03000106765365307,0.07001829306755813,0.08944546945692733,8.94%,3.0%,7.0%,Cristales laterales y de techo,1.743948158
2024-10-01,MAZDA,CAPITAL FEDERAL,Puerta,202594,315090,168,18998,29548,15,7122,0.0,0.11996698697164421,0.12131017538650402,12.13%,0.0%,12.0%,Cristales laterales y de techo,1.555277207
2025-01-01,MAZDA,CAPITAL FEDERAL,Puerta,202594,291675,166,18998,27352,15,7694,0.0,0.0,0.08027884926854689,8.03%,0.0%,0.0%,Cristales laterales y de techo,1.439699766
2025-04-01,MAZDA,CAPITAL FEDERAL,Puerta,208672,276713,165,20708,27461,16,8353,0.030000888476460208,0.09000947468154541,0.08569114339958728,8.57%,3.0%,9.0%,Cristales laterales y de techo,1.326067524
2025-08-01,MAZDA,CAPITAL FEDERAL,Puerta,208672,256148,162,20708,25420,16,9023,0.0,0.0,0.08028634569280846,8.03%,0.0%,0.0%,Cristales laterales y de techo,1.227514843
2025-11-01,MAZDA,CAPITAL FEDERAL,Puerta,221192,255122,151,22779,26273,15,9603,0.05999846649286922,0.10000965810314844,0.06426097462835956,6.43%,6.0%,10.0%,Cristales laterales y de techo,1.153396462
2026-04-01,MAZDA,CAPITAL FEDERAL,Puerta,234464,234464,166,24602,24602,17,11077,0.060002170060400095,0.08002985205671886,0.153396462171266,15.34%,6.0%,8.0%,Cristales laterales y de techo,1.0
2023-12-01,MERCEDES BENZ,CAPITAL FEDERAL,Puerta,54806,215583,56,11308,44480,11,2816,,,,-,-,-,Cristales laterales y de techo,3.933527619
2024-02-01,MERCEDES BENZ,CAPITAL FEDERAL,Puerta,57547,149582,53,12325,32038,11,4261,0.050012772324198096,0.08993632826317643,0.5132945188580311,51.33%,5.0%,8.99%,Cristales laterales y de techo,2.599313993
2024-03-01,MERCEDES BENZ,CAPITAL FEDERAL,Puerta,60424,138697,60,14544,33385,14,4825,0.0499939180148401,0.1800405679513184,0.1324067605352477,13.24%,5.0%,18.0%,Cristales laterales y de techo,2.295388975
2024-05-01,MERCEDES BENZ,CAPITAL FEDERAL,Puerta,63445,120542,56,15853,30120,14,5830,0.04999669005693108,0.09000275027502758,0.20813988910951164,20.81%,5.0%,9.0%,Cristales laterales y de techo,1.899936419
2024-07-01,MERCEDES BENZ,CAPITAL FEDERAL,Puerta,65348,113965,46,16963,29583,11,6351,0.029994483410828332,0.07001829306755813,0.08944546945692733,8.94%,3.0%,7.0%,Cristales laterales y de techo,1.743948158
2024-10-01,MERCEDES BENZ,CAPITAL FEDERAL,Puerta,65348,101635,54,18998,29548,15,7122,0.0,0.11996698697164421,0.12131017538650402,12.13%,0.0%,12.0%,Cristales laterales y de techo,1.555277207
2025-01-01,MERCEDES BENZ,CAPITAL FEDERAL,Puerta,65348,94082,53,18998,27352,15,7694,0.0,0.0,0.08027884926854689,8.03%,0.0%,0.0%,Cristales laterales y de techo,1.439699766
2025-04-01,MERCEDES BENZ,CAPITAL FEDERAL,Puerta,67309,89256,53,20708,27461,16,8353,0.030008569504805127,0.09000947468154541,0.08569114339958728,8.57%,3.0%,9.0%,Cristales laterales y de techo,1.326067524
2025-08-01,MERCEDES BENZ,CAPITAL FEDERAL,Puerta,67309,82623,52,20708,25420,16,9023,0.0,0.0,0.08028634569280846,8.03%,0.0%,0.0%,Cristales laterales y de techo,1.227514843
2025-11-01,MERCEDES BENZ,CAPITAL FEDERAL,Puerta,71348,82292,48,22779,26273,15,9603,0.060006834152936506,0.10000965810314844,0.06426097462835956,6.43%,6.0%,10.0%,Cristales laterales y de techo,1.153396462
2026-04-01,MERCEDES BENZ,CAPITAL FEDERAL,Puerta,75628,75628,53,24602,24602,17,11077,0.059987666087346625,0.08002985205671886,0.153396462171266,15.34%,6.0%,8.0%,Cristales laterales y de techo,1.0
2023-12-01,MITSUBISHI,CAPITAL FEDERAL,Puerta,95206,374497,98,11308,44480,11,2816,,,,-,-,-,Cristales laterales y de techo,3.933527619
2024-02-01,MITSUBISHI,CAPITAL FEDERAL,Puerta,99966,259845,92,12325,32038,11,4261,0.0499968489380922,0.08993632826317643,0.5132945188580311,51.33%,5.0%,8.99%,Cristales laterales y de techo,2.599313993
2024-03-01,MITSUBISHI,CAPITAL FEDERAL,Puerta,104965,240936,104,14544,33385,14,4825,0.05000700238080946,0.1800405679513184,0.1324067605352477,13.24%,5.0%,18.0%,Cristales laterales y de techo,2.295388975
2024-05-01,MITSUBISHI,CAPITAL FEDERAL,Puerta,110213,209398,98,15853,30120,14,5830,0.049997618253703635,0.09000275027502758,0.20813988910951164,20.81%,5.0%,9.0%,Cristales laterales y de techo,1.899936419
2024-07-01,MITSUBISHI,CAPITAL FEDERAL,Puerta,113519,197972,80,16963,29583,11,6351,0.029996461397475693,0.07001829306755813,0.08944546945692733,8.94%,3.0%,7.0%,Cristales laterales y de techo,1.743948158
2024-10-01,MITSUBISHI,CAPITAL FEDERAL,Puerta,108323,168473,90,21619,33624,18,7122,-0.045772073397404855,0.274479750044214,0.12131017538650402,12.13%,-4.58%,27.45%,Cristales laterales y de techo,1.555277207
2025-01-01,MITSUBISHI,CAPITAL FEDERAL,Puerta,108323,155953,89,21619,31125,17,7694,0.0,0.0,0.08027884926854689,8.03%,0.0%,0.0%,Cristales laterales y de techo,1.439699766
2025-04-01,MITSUBISHI,CAPITAL FEDERAL,Puerta,110820,146955,87,20708,27461,16,8353,0.023051429520969613,-0.04213885933669459,0.08569114339958728,8.57%,2.31%,-4.21%,Cristales laterales y de techo,1.326067524
2025-08-01,MITSUBISHI,CAPITAL FEDERAL,Puerta,110820,136033,86,20708,25420,16,9023,0.0,0.0,0.08028634569280846,8.03%,0.0%,0.0%,Cristales laterales y de techo,1.227514843
2025-11-01,MITSUBISHI,CAPITAL FEDERAL,Puerta,117469,135488,80,22779,26273,15,9603,0.05999819527161154,0.10000965810314844,0.06426097462835956,6.43%,6.0%,10.0%,Cristales laterales y de techo,1.153396462
2026-04-01,MITSUBISHI,CAPITAL FEDERAL,Puerta,124517,124517,88,24602,24602,17,11077,0.05999880819620507,0.08002985205671886,0.153396462171266,15.34%,6.0%,8.0%,Cristales laterales y de techo,1.0
2023-12-01,NISSAN,CAPITAL FEDERAL,Puerta,69345,272773,71,11308,44480,11,2816,,,,-,-,-,Cristales laterales y de techo,3.933527619
2024-02-01,NISSAN,CAPITAL FEDERAL,Puerta,72812,189263,67,12325,32038,11,4261,0.04999639483740714,0.08993632826317643,0.5132945188580311,51.33%,5.0%,8.99%,Cristales laterales y de techo,2.599313993
2024-03-01,NISSAN,CAPITAL FEDERAL,Puerta,76453,175490,76,14544,33385,14,4825,0.0500054935999561,0.1800405679513184,0.1324067605352477,13.24%,5.0%,18.0%,Cristales laterales y de techo,2.295388975
2024-05-01,NISSAN,CAPITAL FEDERAL,Puerta,80276,152519,71,15853,30120,14,5830,0.05000457797601143,0.09000275027502758,0.20813988910951164,20.81%,5.0%,9.0%,Cristales laterales y de techo,1.899936419
2024-07-01,NISSAN,CAPITAL FEDERAL,Puerta,82684,144197,58,16963,29583,11,6351,0.029996512033484413,0.07001829306755813,0.08944546945692733,8.94%,3.0%,7.0%,Cristales laterales y de techo,1.743948158
2024-10-01,NISSAN,CAPITAL FEDERAL,Puerta,83838,130391,69,20331,31620,16,7122,0.013956751003821877,0.19854978482579733,0.12131017538650402,12.13%,1.4%,19.85%,Cristales laterales y de techo,1.555277207
2025-01-01,NISSAN,CAPITAL FEDERAL,Puerta,83838,120701,68,20331,29271,16,7694,0.0,0.0,0.08027884926854689,8.03%,0.0%,0.0%,Cristales laterales y de techo,1.439699766
2025-04-01,NISSAN,CAPITAL FEDERAL,Puerta,86353,114510,68,20708,27461,16,8353,0.02999833011283659,0.018543111504598864,0.08569114339958728,8.57%,3.0%,1.85%,Cristales laterales y de techo,1.326067524
2025-08-01,NISSAN,CAPITAL FEDERAL,Puerta,86353,105999,67,20708,25420,16,9023,0.0,0.0,0.08028634569280846,8.03%,0.0%,0.0%,Cristales laterales y de techo,1.227514843
2025-11-01,NISSAN,CAPITAL FEDERAL,Puerta,91534,105575,62,22779,26273,15,9603,0.05999791553275502,0.10000965810314844,0.06426097462835956,6.43%,6.0%,10.0%,Cristales laterales y de techo,1.153396462
2026-04-01,NISSAN,CAPITAL FEDERAL,Puerta,97026,97026,68,24602,24602,17,11077,0.05999956300391118,0.08002985205671886,0.153396462171266,15.34%,6.0%,8.0%,Cristales laterales y de techo,1.0
2023-12-01,OPEL,CAPITAL FEDERAL,Puerta,64428,253429,66,11308,44480,11,2816,,,,-,-,-,Cristales laterales y de techo,3.933527619
2024-02-01,OPEL,CAPITAL FEDERAL,Puerta,67649,175842,62,12325,32038,11,4261,0.049993791519215236,0.08993632826317643,0.5132945188580311,51.33%,5.0%,8.99%,Cristales laterales y de techo,2.599313993
2024-03-01,OPEL,CAPITAL FEDERAL,Puerta,71031,163045,70,14544,33385,14,4825,0.04999334801696986,0.1800405679513184,0.1324067605352477,13.24%,5.0%,18.0%,Cristales laterales y de techo,2.295388975
2024-05-01,OPEL,CAPITAL FEDERAL,Puerta,74583,141704,66,15853,30120,14,5830,0.05000633526206877,0.09000275027502758,0.20813988910951164,20.81%,5.0%,9.0%,Cristales laterales y de techo,1.899936419
2024-07-01,OPEL,CAPITAL FEDERAL,Puerta,76821,133971,54,16963,29583,11,6351,0.03000683801938786,0.07001829306755813,0.08944546945692733,8.94%,3.0%,7.0%,Cristales laterales y de techo,1.743948158
2024-10-01,OPEL,CAPITAL FEDERAL,Puerta,76821,119478,63,18998,29548,15,7122,0.0,0.11996698697164421,0.12131017538650402,12.13%,0.0%,12.0%,Cristales laterales y de techo,1.555277207
2025-01-01,OPEL,CAPITAL FEDERAL,Puerta,76821,110599,63,18998,27352,15,7694,0.0,0.0,0.08027884926854689,8.03%,0.0%,0.0%,Cristales laterales y de techo,1.439699766
2025-04-01,OPEL,CAPITAL FEDERAL,Puerta,37304,49468,29,20708,27461,16,8353,-0.5144036135952409,0.09000947468154541,0.08569114339958728,8.57%,-51.44%,9.0%,Cristales laterales y de techo,1.326067524
2025-08-01,OPEL,CAPITAL FEDERAL,Puerta,37304,45791,29,20708,25420,16,9023,0.0,0.0,0.08028634569280846,8.03%,0.0%,0.0%,Cristales laterales y de techo,1.227514843
2025-11-01,OPEL,CAPITAL FEDERAL,Puerta,39542,45608,27,22779,26273,15,9603,0.05999356637357933,0.10000965810314844,0.06426097462835956,6.43%,6.0%,10.0%,Cristales laterales y de techo,1.153396462
2026-04-01,OPEL,CAPITAL FEDERAL,Puerta,41915,41915,29,24602,24602,17,11077,0.06001213899145208,0.08002985205671886,0.153396462171266,15.34%,6.0%,8.0%,Cristales laterales y de techo,1.0
2023-12-01,PEUGEOT,CAPITAL FEDERAL,Puerta,43110,169576,44,11308,44480,11,2816,,,,-,-,-,Cristales laterales y de techo,3.933527619
2024-02-01,PEUGEOT,CAPITAL FEDERAL,Puerta,45266,117660,41,12325,32038,11,4261,0.05001159823706791,0.08993632826317643,0.5132945188580311,51.33%,5.0%,8.99%,Cristales laterales y de techo,2.599313993
2024-03-01,PEUGEOT,CAPITAL FEDERAL,Puerta,48033,110255,47,14544,33385,14,4825,0.06112755710687923,0.1800405679513184,0.1324067605352477,13.24%,6.11%,18.0%,Cristales laterales y de techo,2.295388975
2024-05-01,PEUGEOT,CAPITAL FEDERAL,Puerta,50435,95823,45,15853,30120,14,5830,0.05000728665708998,0.09000275027502758,0.20813988910951164,20.81%,5.0%,9.0%,Cristales laterales y de techo,1.899936419
2024-07-01,PEUGEOT,CAPITAL FEDERAL,Puerta,51948,90595,36,16963,29583,11,6351,0.029999008624962853,0.07001829306755813,0.08944546945692733,8.94%,3.0%,7.0%,Cristales laterales y de techo,1.743948158
2024-10-01,PEUGEOT,CAPITAL FEDERAL,Puerta,51948,80794,43,18998,29548,15,7122,0.0,0.11996698697164421,0.12131017538650402,12.13%,0.0%,12.0%,Cristales laterales y de techo,1.555277207
2025-01-01,PEUGEOT,CAPITAL FEDERAL,Puerta,51627,74327,42,18998,27352,15,7694,-0.006179256179256187,0.0,0.08027884926854689,8.03%,-0.62%,0.0%,Cristales laterales y de techo,1.439699766
2025-04-01,PEUGEOT,CAPITAL FEDERAL,Puerta,53104,70419,42,20708,27461,16,8353,0.028609061150173254,0.09000947468154541,0.08569114339958728,8.57%,2.86%,9.0%,Cristales laterales y de techo,1.326067524
2025-08-01,PEUGEOT,CAPITAL FEDERAL,Puerta,52804,64818,41,20708,25420,16,9023,-0.005649291955408309,0.0,0.08028634569280846,8.03%,-0.56%,0.0%,Cristales laterales y de techo,1.227514843
2025-11-01,PEUGEOT,CAPITAL FEDERAL,Puerta,55972,64558,38,22779,26273,15,9603,0.059995454889780975,0.10000965810314844,0.06426097462835956,6.43%,6.0%,10.0%,Cristales laterales y de techo,1.153396462
2026-04-01,PEUGEOT,CAPITAL FEDERAL,Puerta,59370,59370,42,24602,24602,17,11077,0.06070892589151722,0.08002985205671886,0.153396462171266,15.34%,6.07%,8.0%,Cristales laterales y de techo,1.0
2023-12-01,RENAULT,CAPITAL FEDERAL,Puerta,45515,179036,47,11308,44480,11,2816,,,,-,-,-,Cristales laterales y de techo,3.933527619
2024-02-01,RENAULT,CAPITAL FEDERAL,Puerta,47791,124224,44,12325,32038,11,4261,0.05000549269471599,0.08993632826317643,0.5132945188580311,51.33%,5.0%,8.99%,Cristales laterales y de techo,2.599313993
2024-03-01,RENAULT,CAPITAL FEDERAL,Puerta,50180,115184,50,14544,33385,14,4825,0.0499884915569877,0.1800405679513184,0.1324067605352477,13.24%,5.0%,18.0%,Cristales laterales y de techo,2.295388975
2024-05-01,RENAULT,CAPITAL FEDERAL,Puerta,52721,100167,47,15853,30120,14,5830,0.05063770426464731,0.09000275027502758,0.20813988910951164,20.81%,5.06%,9.0%,Cristales laterales y de techo,1.899936419
2024-07-01,RENAULT,CAPITAL FEDERAL,Puerta,54359,94800,38,16963,29583,11,6351,0.031069213406422547,0.07001829306755813,0.08944546945692733,8.94%,3.11%,7.0%,Cristales laterales y de techo,1.743948158
2024-10-01,RENAULT,CAPITAL FEDERAL,Puerta,54408,84620,45,18998,29548,15,7122,0.0009014146691439517,0.11996698697164421,0.12131017538650402,12.13%,0.09%,12.0%,Cristales laterales y de techo,1.555277207
2025-01-01,RENAULT,CAPITAL FEDERAL,Puerta,55097,79323,45,18998,27352,15,7694,0.012663578885458104,0.0,0.08027884926854689,8.03%,1.27%,0.0%,Cristales laterales y de techo,1.439699766
2025-04-01,RENAULT,CAPITAL FEDERAL,Puerta,56965,75539,45,20708,27461,16,8353,0.03390384231446353,0.09000947468154541,0.08569114339958728,8.57%,3.39%,9.0%,Cristales laterales y de techo,1.326067524
2025-08-01,RENAULT,CAPITAL FEDERAL,Puerta,57087,70075,44,20708,25420,16,9023,0.002141665935223358,0.0,0.08028634569280846,8.03%,0.21%,0.0%,Cristales laterales y de techo,1.227514843
2025-11-01,RENAULT,CAPITAL FEDERAL,Puerta,60381,69644,41,22779,26273,15,9603,0.057701403121551254,0.10000965810314844,0.06426097462835956,6.43%,5.77%,10.0%,Cristales laterales y de techo,1.153396462
2026-04-01,RENAULT,CAPITAL FEDERAL,Puerta,64004,64004,45,24602,24602,17,11077,0.06000231861015881,0.08002985205671886,0.153396462171266,15.34%,6.0%,8.0%,Cristales laterales y de techo,1.0
2023-12-01,ROVER,CAPITAL FEDERAL,Puerta,145943,574071,151,11308,44480,11,2816,,,,-,-,-,Cristales laterales y de techo,3.933527619
2024-02-01,ROVER,CAPITAL FEDERAL,Puerta,153240,398319,141,12325,32038,11,4261,0.04999897220147598,0.08993632826317643,0.5132945188580311,51.33%,5.0%,8.99%,Cristales laterales y de techo,2.599313993
2024-03-01,ROVER,CAPITAL FEDERAL,Puerta,160902,369333,160,14544,33385,14,4825,0.050000000000000044,0.1800405679513184,0.1324067605352477,13.24%,5.0%,18.0%,Cristales laterales y de techo,2.295388975
2024-05-01,ROVER,CAPITAL FEDERAL,Puerta,168947,320989,150,15853,30120,14,5830,0.04999937850368541,0.09000275027502758,0.20813988910951164,20.81%,5.0%,9.0%,Cristales laterales y de techo,1.899936419
2024-07-01,ROVER,CAPITAL FEDERAL,Puerta,174015,303474,122,16963,29583,11,6351,0.029997573203430772,0.07001829306755813,0.08944546945692733,8.94%,3.0%,7.0%,Cristales laterales y de techo,1.743948158
2024-10-01,ROVER,CAPITAL FEDERAL,Puerta,174015,270642,144,18998,29548,15,7122,0.0,0.11996698697164421,0.12131017538650402,12.13%,0.0%,12.0%,Cristales laterales y de techo,1.555277207
2025-01-01,ROVER,CAPITAL FEDERAL,Puerta,174015,250530,143,18998,27352,15,7694,0.0,0.0,0.08027884926854689,8.03%,0.0%,0.0%,Cristales laterales y de techo,1.439699766
2025-04-01,ROVER,CAPITAL FEDERAL,Puerta,179236,237679,141,20708,27461,16,8353,0.03000316064707076,0.09000947468154541,0.08569114339958728,8.57%,3.0%,9.0%,Cristales laterales y de techo,1.326067524
2025-08-01,ROVER,CAPITAL FEDERAL,Puerta,179236,220015,139,20708,25420,16,9023,0.0,0.0,0.08028634569280846,8.03%,0.0%,0.0%,Cristales laterales y de techo,1.227514843
2025-11-01,ROVER,CAPITAL FEDERAL,Puerta,189990,219134,130,22779,26273,15,9603,0.059999107322189715,0.10000965810314844,0.06426097462835956,6.43%,6.0%,10.0%,Cristales laterales y de techo,1.153396462
2026-04-01,ROVER,CAPITAL FEDERAL,Puerta,201389,201389,142,24602,24602,17,11077,0.05999789462603289,0.08002985205671886,0.153396462171266,15.34%,6.0%,8.0%,Cristales laterales y de techo,1.0
2023-12-01,SCANIA,CAPITAL FEDERAL,Puerta,63222,248688,65,11308,44480,11,2816,,,,-,-,-,Cristales laterales y de techo,3.933527619
2024-02-01,SCANIA,CAPITAL FEDERAL,Puerta,66383,172552,61,12325,32038,11,4261,0.04999841827212048,0.08993632826317643,0.5132945188580311,51.33%,5.0%,8.99%,Cristales laterales y de techo,2.599313993
2024-03-01,SCANIA,CAPITAL FEDERAL,Puerta,69702,159995,69,14544,33385,14,4825,0.04999774038533955,0.1800405679513184,0.1324067605352477,13.24%,5.0%,18.0%,Cristales laterales y de techo,2.295388975
2024-05-01,SCANIA,CAPITAL FEDERAL,Puerta,73188,139052,65,15853,30120,14,5830,0.05001291211156067,0.09000275027502758,0.20813988910951164,20.81%,5.0%,9.0%,Cristales laterales y de techo,1.899936419
2024-07-01,SCANIA,CAPITAL FEDERAL,Puerta,75383,131465,53,16963,29583,11,6351,0.029991255397059602,0.07001829306755813,0.08944546945692733,8.94%,3.0%,7.0%,Cristales laterales y de techo,1.743948158
2024-10-01,SCANIA,CAPITAL FEDERAL,Puerta,75383,117242,62,18998,29548,15,7122,0.0,0.11996698697164421,0.12131017538650402,12.13%,0.0%,12.0%,Cristales laterales y de techo,1.555277207
2025-01-01,SCANIA,CAPITAL FEDERAL,Puerta,75383,108529,61,18998,27352,15,7694,0.0,0.0,0.08027884926854689,8.03%,0.0%,0.0%,Cristales laterales y de techo,1.439699766
2025-04-01,SCANIA,CAPITAL FEDERAL,Puerta,77645,102962,61,20708,27461,16,8353,0.030006765451096484,0.09000947468154541,0.08569114339958728,8.57%,3.0%,9.0%,Cristales laterales y de techo,1.326067524
2025-08-01,SCANIA,CAPITAL FEDERAL,Puerta,77645,95310,60,20708,25420,16,9023,0.0,0.0,0.08028634569280846,8.03%,0.0%,0.0%,Cristales laterales y de techo,1.227514843
2025-11-01,SCANIA,CAPITAL FEDERAL,Puerta,82303,94929,56,22779,26273,15,9603,0.05999098460944041,0.10000965810314844,0.06426097462835956,6.43%,6.0%,10.0%,Cristales laterales y de techo,1.153396462
2026-04-01,SCANIA,CAPITAL FEDERAL,Puerta,87242,87242,61,24602,24602,17,11077,0.060009963184816995,0.08002985205671886,0.153396462171266,15.34%,6.0%,8.0%,Cristales laterales y de techo,1.0
2023-12-01,SEAT,CAPITAL FEDERAL,Puerta,137756,541869,142,11308,44480,11,2816,,,,-,-,-,Cristales laterales y de techo,3.933527619
2024-02-01,SEAT,CAPITAL FEDERAL,Puerta,144644,375976,133,12325,32038,11,4261,0.05000145184238791,0.08993632826317643,0.5132945188580311,51.33%,5.0%,8.99%,Cristales laterales y de techo,2.599313993
2024-03-01,SEAT,CAPITAL FEDERAL,Puerta,151876,348616,151,14544,33385,14,4825,0.04999861729487565,0.1800405679513184,0.1324067605352477,13.24%,5.0%,18.0%,Cristales laterales y de techo,2.295388975
2024-05-01,SEAT,CAPITAL FEDERAL,Puerta,159470,302983,142,15853,30120,14,5830,0.050001316863757195,0.09000275027502758,0.20813988910951164,20.81%,5.0%,9.0%,Cristales laterales y de techo,1.899936419
2024-07-01,SEAT,CAPITAL FEDERAL,Puerta,164254,286451,115,16963,29583,11,6351,0.029999372922806744,0.07001829306755813,0.08944546945692733,8.94%,3.0%,7.0%,Cristales laterales y de techo,1.743948158
2024-10-01,SEAT,CAPITAL FEDERAL,Puerta,164254,255461,136,18998,29548,15,7122,0.0,0.11996698697164421,0.12131017538650402,12.13%,0.0%,12.0%,Cristales laterales y de techo,1.555277207
2025-01-01,SEAT,CAPITAL FEDERAL,Puerta,164254,236477,134,18998,27352,15,7694,0.0,0.0,0.08027884926854689,8.03%,0.0%,0.0%,Cristales laterales y de techo,1.439699766
2025-04-01,SEAT,CAPITAL FEDERAL,Puerta,169182,224347,133,20708,27461,16,8353,0.030002313490082422,0.09000947468154541,0.08569114339958728,8.57%,3.0%,9.0%,Cristales laterales y de techo,1.326067524
2025-08-01,SEAT,CAPITAL FEDERAL,Puerta,169182,207673,131,20708,25420,16,9023,0.0,0.0,0.08028634569280846,8.03%,0.0%,0.0%,Cristales laterales y de techo,1.227514843
2025-11-01,SEAT,CAPITAL FEDERAL,Puerta,179333,206842,122,22779,26273,15,9603,0.060000472863543486,0.10000965810314844,0.06426097462835956,6.43%,6.0%,10.0%,Cristales laterales y de techo,1.153396462
2026-04-01,SEAT,CAPITAL FEDERAL,Puerta,190093,190093,134,24602,24602,17,11077,0.0600001115243709,0.08002985205671886,0.153396462171266,15.34%,6.0%,8.0%,Cristales laterales y de techo,1.0
2023-12-01,SUBARU,CAPITAL FEDERAL,Puerta,148531,584251,153,11308,44480,11,2816,,,,-,-,-,Cristales laterales y de techo,3.933527619
2024-02-01,SUBARU,CAPITAL FEDERAL,Puerta,155957,405382,144,12325,32038,11,4261,0.049996297069298645,0.08993632826317643,0.5132945188580311,51.33%,5.0%,8.99%,Cristales laterales y de techo,2.599313993
2024-03-01,SUBARU,CAPITAL FEDERAL,Puerta,163755,375882,163,14544,33385,14,4825,0.05000096180357416,0.1800405679513184,0.1324067605352477,13.24%,5.0%,18.0%,Cristales laterales y de techo,2.295388975
