fecha,marca,zona,cristal,precio,precio_ipc,precio_usd,instalacion,instalacion_ipc,instalacion_usd,ipc,ipc_empalme_ipim,var_precio_prom,var_instal_prom,var_ipc,var_ipc_%,var_precio_prom_%,var_instal_prom_%,tipo_cristal
2025-04-01,VOLKSWAGEN,TIERRA DEL FUEGO,Custodia/Coleta,99375,113910,78,56756,65057,44,1.146262248,8585,0.02999554316393893,0.06452096931502749,0.09174345979744447,9.17%,3.0%,6.45%,Cristales laterales y de techo
2025-08-01,VOLKSWAGEN,TIERRA DEL FUEGO,Custodia/Coleta,99375,106381,77,56756,60757,44,1.070498944,9193,0.0,0.0,0.07077382453924819,7.08%,0.0%,0.0%,Cristales laterales y de techo
2025-11-01,VOLKSWAGEN,TIERRA DEL FUEGO,Custodia/Coleta,105338,105338,72,62431,62431,42,1.0,9841,0.06000503144654079,0.09998942843047431,0.07049894389293976,7.05%,6.0%,10.0%,Cristales laterales y de techo
2023-12-01,ALFA ROMEO,TIERRA DEL FUEGO,Luneta,478892,1333907,495,55552,154735,57,2.785401287,3533,,,,-,-,-,Lunetas y parabrisas
2024-02-01,ALFA ROMEO,TIERRA DEL FUEGO,Luneta,502837,1025449,465,60552,123485,55,2.039326613,4825,0.05000083526139498,0.0900057603686637,0.3658436413394097,36.58%,5.0%,9.0%,Lunetas y parabrisas
2024-03-01,ALFA ROMEO,TIERRA DEL FUEGO,Luneta,527979,969934,527,66607,122362,66,1.837070643,5357,0.05000029830740371,0.09999669705377201,0.11009700156540236,11.01%,5.0%,10.0%,Lunetas y parabrisas
2024-05-01,ALFA ROMEO,TIERRA DEL FUEGO,Luneta,554377,898269,495,70803,114724,63,1.620318976,6073,0.04999820068601224,0.06299638176167677,0.13377098612570282,13.38%,5.0%,6.3%,Lunetas y parabrisas
2024-07-01,ALFA ROMEO,TIERRA DEL FUEGO,Luneta,571009,850442,403,75759,112834,53,1.48936646,6607,0.03000124464038012,0.06999703402398194,0.08792497970558877,8.79%,3.0%,7.0%,Lunetas y parabrisas
2024-10-01,ALFA ROMEO,TIERRA DEL FUEGO,Luneta,571009,768326,475,83335,112133,69,1.345559164,7313,0.0,0.10000131997518458,0.10687549081586467,10.69%,0.0%,10.0%,Lunetas y parabrisas
2025-01-01,ALFA ROMEO,TIERRA DEL FUEGO,Luneta,571009,714574,469,83335,104288,68,1.251424313,7864,0.0,0.0,0.07522216915167435,7.52%,0.0%,0.0%,Lunetas y parabrisas
2025-04-01,ALFA ROMEO,TIERRA DEL FUEGO,Luneta,588139,674162,465,90836,104121,71,1.146262248,8585,0.029999527152811956,0.09001019979600411,0.09174345979744447,9.17%,3.0%,9.0%,Lunetas y parabrisas
2025-08-01,ALFA ROMEO,TIERRA DEL FUEGO,Luneta,588139,629602,457,90836,97239,70,1.070498944,9193,0.0,0.0,0.07077382453924819,7.08%,0.0%,0.0%,Lunetas y parabrisas
2025-11-01,ALFA ROMEO,TIERRA DEL FUEGO,Luneta,623427,623427,427,99919,99919,68,1.0,9841,0.05999942190536589,0.09999339468933033,0.07049894389293976,7.05%,6.0%,10.0%,Lunetas y parabrisas
2023-12-01,AUDI,TIERRA DEL FUEGO,Luneta,470741,1311205,487,55552,154735,57,2.785401287,3533,,,,-,-,-,Lunetas y parabrisas
2024-02-01,AUDI,TIERRA DEL FUEGO,Luneta,494279,1007996,457,60552,123485,55,2.039326613,4825,0.05000201809487592,0.0900057603686637,0.3658436413394097,36.58%,5.0%,9.0%,Lunetas y parabrisas
2024-03-01,AUDI,TIERRA DEL FUEGO,Luneta,518993,953426,518,66607,122362,66,1.837070643,5357,0.05000010115744358,0.09999669705377201,0.11009700156540236,11.01%,5.0%,10.0%,Lunetas y parabrisas
2024-05-01,AUDI,TIERRA DEL FUEGO,Luneta,544942,882980,486,70803,114724,63,1.620318976,6073,0.04999874757463019,0.06299638176167677,0.13377098612570282,13.38%,5.0%,6.3%,Lunetas y parabrisas
2024-07-01,AUDI,TIERRA DEL FUEGO,Luneta,561290,835967,396,75759,112834,53,1.48936646,6607,0.029999522885004293,0.06999703402398194,0.08792497970558877,8.79%,3.0%,7.0%,Lunetas y parabrisas
2024-10-01,AUDI,TIERRA DEL FUEGO,Luneta,561290,755250,467,83335,112133,69,1.345559164,7313,0.0,0.10000131997518458,0.10687549081586467,10.69%,0.0%,10.0%,Lunetas y parabrisas
2025-01-01,AUDI,TIERRA DEL FUEGO,Luneta,561290,702413,461,83335,104288,68,1.251424313,7864,0.0,0.0,0.07522216915167435,7.52%,0.0%,0.0%,Lunetas y parabrisas
2025-04-01,AUDI,TIERRA DEL FUEGO,Luneta,578129,662688,457,90836,104121,71,1.146262248,8585,0.030000534483065833,0.09001019979600411,0.09174345979744447,9.17%,3.0%,9.0%,Lunetas y parabrisas
2025-08-01,AUDI,TIERRA DEL FUEGO,Luneta,578129,618887,450,90836,97239,70,1.070498944,9193,0.0,0.0,0.07077382453924819,7.08%,0.0%,0.0%,Lunetas y parabrisas
2025-11-01,AUDI,TIERRA DEL FUEGO,Luneta,612817,612817,419,99919,99919,68,1.0,9841,0.060000449726618,0.09999339468933033,0.07049894389293976,7.05%,6.0%,10.0%,Lunetas y parabrisas
2023-12-01,BMW,TIERRA DEL FUEGO,Luneta,493924,1375776,511,55552,154735,57,2.785401287,3533,,,,-,-,-,Lunetas y parabrisas
2024-02-01,BMW,TIERRA DEL FUEGO,Luneta,518620,1057636,479,60552,123485,55,2.039326613,4825,0.04999959507940499,0.0900057603686637,0.3658436413394097,36.58%,5.0%,9.0%,Lunetas y parabrisas
2024-03-01,BMW,TIERRA DEL FUEGO,Luneta,544551,1000379,543,66607,122362,66,1.837070643,5357,0.050000000000000044,0.09999669705377201,0.11009700156540236,11.01%,5.0%,10.0%,Lunetas y parabrisas
2024-05-01,BMW,TIERRA DEL FUEGO,Luneta,571778,926464,510,70803,114724,63,1.620318976,6073,0.04999898999359109,0.06299638176167677,0.13377098612570282,13.38%,5.0%,6.3%,Lunetas y parabrisas
2024-07-01,BMW,TIERRA DEL FUEGO,Luneta,588932,877136,415,75759,112834,53,1.48936646,6607,0.03000115429414918,0.06999703402398194,0.08792497970558877,8.79%,3.0%,7.0%,Lunetas y parabrisas
2024-10-01,BMW,TIERRA DEL FUEGO,Luneta,588932,792443,490,83335,112133,69,1.345559164,7313,0.0,0.10000131997518458,0.10687549081586467,10.69%,0.0%,10.0%,Lunetas y parabrisas
2025-01-01,BMW,TIERRA DEL FUEGO,Luneta,588932,737004,484,83335,104288,68,1.251424313,7864,0.0,0.0,0.07522216915167435,7.52%,0.0%,0.0%,Lunetas y parabrisas
2025-04-01,BMW,TIERRA DEL FUEGO,Luneta,606600,695322,479,90836,104121,71,1.146262248,8585,0.030000067919556006,0.09001019979600411,0.09174345979744447,9.17%,3.0%,9.0%,Lunetas y parabrisas
2025-08-01,BMW,TIERRA DEL FUEGO,Luneta,606600,649364,472,90836,97239,70,1.070498944,9193,0.0,0.0,0.07077382453924819,7.08%,0.0%,0.0%,Lunetas y parabrisas
2025-11-01,BMW,TIERRA DEL FUEGO,Luneta,642996,642996,440,99919,99919,68,1.0,9841,0.06000000000000005,0.09999339468933033,0.07049894389293976,7.05%,6.0%,10.0%,Lunetas y parabrisas
2023-12-01,CHERY,TIERRA DEL FUEGO,Luneta,253001,704711,262,55552,154735,57,2.785401287,3533,,,,-,-,-,Lunetas y parabrisas
2024-02-01,CHERY,TIERRA DEL FUEGO,Luneta,270524,551687,250,60552,123485,55,2.039326613,4825,0.06926059580792177,0.0900057603686637,0.3658436413394097,36.58%,6.93%,9.0%,Lunetas y parabrisas
2024-03-01,CHERY,TIERRA DEL FUEGO,Luneta,291067,534711,290,66607,122362,66,1.837070643,5357,0.07593780958436214,0.09999669705377201,0.11009700156540236,11.01%,7.59%,10.0%,Lunetas y parabrisas
2024-05-01,CHERY,TIERRA DEL FUEGO,Luneta,308286,499523,275,70803,114724,63,1.620318976,6073,0.05915820068918842,0.06299638176167677,0.13377098612570282,13.38%,5.92%,6.3%,Lunetas y parabrisas
2024-07-01,CHERY,TIERRA DEL FUEGO,Luneta,322334,480074,227,75759,112834,53,1.48936646,6607,0.04556807639659288,0.06999703402398194,0.08792497970558877,8.79%,4.56%,7.0%,Lunetas y parabrisas
2024-10-01,CHERY,TIERRA DEL FUEGO,Luneta,326481,439300,271,83335,112133,69,1.345559164,7313,0.01286553698958226,0.10000131997518458,0.10687549081586467,10.69%,1.29%,10.0%,Lunetas y parabrisas
2025-01-01,CHERY,TIERRA DEL FUEGO,Luneta,326481,408566,268,83335,104288,68,1.251424313,7864,0.0,0.0,0.07522216915167435,7.52%,0.0%,0.0%,Lunetas y parabrisas
2025-04-01,CHERY,TIERRA DEL FUEGO,Luneta,336275,385460,266,90836,104121,71,1.146262248,8585,0.029998682924886833,0.09001019979600411,0.09174345979744447,9.17%,3.0%,9.0%,Lunetas y parabrisas
2025-08-01,CHERY,TIERRA DEL FUEGO,Luneta,336275,359983,261,90836,97239,70,1.070498944,9193,0.0,0.0,0.07077382453924819,7.08%,0.0%,0.0%,Lunetas y parabrisas
2025-11-01,CHERY,TIERRA DEL FUEGO,Luneta,356452,356452,244,99919,99919,68,1.0,9841,0.06000148687829898,0.09999339468933033,0.07049894389293976,7.05%,6.0%,10.0%,Lunetas y parabrisas
2023-12-01,CHEVROLET,TIERRA DEL FUEGO,Luneta,179128,498944,185,54510,151833,56,2.785401287,3533,,,,-,-,-,Lunetas y parabrisas
2024-02-01,CHEVROLET,TIERRA DEL FUEGO,Luneta,189878,387223,175,59416,121169,54,2.039326613,4825,0.06001295163235221,0.09000183452577515,0.3658436413394097,36.58%,6.0%,9.0%,Lunetas y parabrisas
2024-03-01,CHEVROLET,TIERRA DEL FUEGO,Luneta,201954,371004,201,65358,120067,65,1.837070643,5357,0.06359873181727216,0.10000673219334866,0.11009700156540236,11.01%,6.36%,10.0%,Lunetas y parabrisas
2024-05-01,CHEVROLET,TIERRA DEL FUEGO,Luneta,213348,345692,190,69475,112572,62,1.620318976,6073,0.0564187884369709,0.06299152360843352,0.13377098612570282,13.38%,5.64%,6.3%,Lunetas y parabrisas
2024-07-01,CHEVROLET,TIERRA DEL FUEGO,Luneta,222082,330761,156,74338,110717,52,1.48936646,6607,0.040937810525526475,0.06999640158330345,0.08792497970558877,8.79%,4.09%,7.0%,Lunetas y parabrisas
2024-10-01,CHEVROLET,TIERRA DEL FUEGO,Luneta,223622,300896,186,81819,110093,68,1.345559164,7313,0.006934375590997854,0.10063493771691467,0.10687549081586467,10.69%,0.69%,10.06%,Lunetas y parabrisas
2025-01-01,CHEVROLET,TIERRA DEL FUEGO,Luneta,223622,279846,183,81819,102390,67,1.251424313,7864,0.0,0.0,0.07522216915167435,7.52%,0.0%,0.0%,Lunetas y parabrisas
2025-04-01,CHEVROLET,TIERRA DEL FUEGO,Luneta,234418,268705,185,89231,102282,70,1.146262248,8585,0.048277897523499425,0.09059020520905903,0.09174345979744447,9.17%,4.83%,9.06%,Lunetas y parabrisas
2025-08-01,CHEVROLET,TIERRA DEL FUEGO,Luneta,234418,250944,182,89231,95521,69,1.070498944,9193,0.0,0.0,0.07077382453924819,7.08%,0.0%,0.0%,Lunetas y parabrisas
2025-11-01,CHEVROLET,TIERRA DEL FUEGO,Luneta,247932,247932,169,98179,98179,67,1.0,9841,0.05764915663472947,0.10027905100245427,0.07049894389293976,7.05%,5.76%,10.03%,Lunetas y parabrisas
2023-12-01,CITROEN,TIERRA DEL FUEGO,Luneta,337000,938682,349,55552,154735,57,2.785401287,3533,,,,-,-,-,Lunetas y parabrisas
2024-02-01,CITROEN,TIERRA DEL FUEGO,Luneta,356454,726927,329,60552,123485,55,2.039326613,4825,0.05772700296735911,0.0900057603686637,0.3658436413394097,36.58%,5.77%,9.0%,Lunetas y parabrisas
2024-03-01,CITROEN,TIERRA DEL FUEGO,Luneta,378026,694461,377,66607,122362,66,1.837070643,5357,0.060518327750565204,0.09999669705377201,0.11009700156540236,11.01%,6.05%,10.0%,Lunetas y parabrisas
2024-05-01,CITROEN,TIERRA DEL FUEGO,Luneta,397206,643601,354,70803,114724,63,1.620318976,6073,0.05073725087692371,0.06299638176167677,0.13377098612570282,13.38%,5.07%,6.3%,Lunetas y parabrisas
2024-07-01,CITROEN,TIERRA DEL FUEGO,Luneta,409624,610081,289,75759,112834,53,1.48936646,6607,0.03126337467208451,0.06999703402398194,0.08792497970558877,8.79%,3.13%,7.0%,Lunetas y parabrisas
2024-10-01,CITROEN,TIERRA DEL FUEGO,Luneta,410058,551757,341,83335,112133,69,1.345559164,7313,0.0010595082319395654,0.10000131997518458,0.10687549081586467,10.69%,0.11%,10.0%,Lunetas y parabrisas
2025-01-01,CITROEN,TIERRA DEL FUEGO,Luneta,410058,513156,337,83335,104288,68,1.251424313,7864,0.0,0.0,0.07522216915167435,7.52%,0.0%,0.0%,Lunetas y parabrisas
2025-04-01,CITROEN,TIERRA DEL FUEGO,Luneta,422359,484135,334,90836,104121,71,1.146262248,8585,0.029998195377239245,0.09001019979600411,0.09174345979744447,9.17%,3.0%,9.0%,Lunetas y parabrisas
2025-08-01,CITROEN,TIERRA DEL FUEGO,Luneta,408444,437239,317,90836,97239,70,1.070498944,9193,-0.032945906207752174,0.0,0.07077382453924819,7.08%,-3.29%,0.0%,Lunetas y parabrisas
2025-11-01,CITROEN,TIERRA DEL FUEGO,Luneta,432950,432950,296,99919,99919,68,1.0,9841,0.05999843307772923,0.09999339468933033,0.07049894389293976,7.05%,6.0%,10.0%,Lunetas y parabrisas
2023-12-01,DAEWOO,TIERRA DEL FUEGO,Luneta,538025,1498616,557,55552,154735,57,2.785401287,3533,,,,-,-,-,Lunetas y parabrisas
2024-02-01,DAEWOO,TIERRA DEL FUEGO,Luneta,602588,1228874,557,60552,123485,55,2.039326613,4825,0.1200000000000001,0.0900057603686637,0.3658436413394097,36.58%,12.0%,9.0%,Lunetas y parabrisas
2024-03-01,DAEWOO,TIERRA DEL FUEGO,Luneta,686950,1261976,685,66607,122362,66,1.837070643,5357,0.13999946895723103,0.09999669705377201,0.11009700156540236,11.01%,14.0%,10.0%,Lunetas y parabrisas
2024-05-01,DAEWOO,TIERRA DEL FUEGO,Luneta,741906,1202125,662,70803,114724,63,1.620318976,6073,0.08000000000000007,0.06299638176167677,0.13377098612570282,13.38%,8.0%,6.3%,Lunetas y parabrisas
2024-07-01,DAEWOO,TIERRA DEL FUEGO,Luneta,801259,1193368,565,75759,112834,53,1.48936646,6607,0.08000070089741818,0.06999703402398194,0.08792497970558877,8.79%,8.0%,7.0%,Lunetas y parabrisas
2024-10-01,DAEWOO,TIERRA DEL FUEGO,Luneta,833309,1121267,693,83335,112133,69,1.345559164,7313,0.03999955070707473,0.10000131997518458,0.10687549081586467,10.69%,4.0%,10.0%,Lunetas y parabrisas
2025-01-01,DAEWOO,TIERRA DEL FUEGO,Luneta,833309,1042823,684,83335,104288,68,1.251424313,7864,0.0,0.0,0.07522216915167435,7.52%,0.0%,0.0%,Lunetas y parabrisas
2025-04-01,DAEWOO,TIERRA DEL FUEGO,Luneta,858308,983847,679,90836,104121,71,1.146262248,8585,0.029999675990538988,0.09001019979600411,0.09174345979744447,9.17%,3.0%,9.0%,Lunetas y parabrisas
2025-08-01,DAEWOO,TIERRA DEL FUEGO,Luneta,858308,918818,668,90836,97239,70,1.070498944,9193,0.0,0.0,0.07077382453924819,7.08%,0.0%,0.0%,Lunetas y parabrisas
2025-11-01,DAEWOO,TIERRA DEL FUEGO,Luneta,909807,909807,623,99919,99919,68,1.0,9841,0.060000605843123944,0.09999339468933033,0.07049894389293976,7.05%,6.0%,10.0%,Lunetas y parabrisas
2023-12-01,DODGE/CHRYSLER,TIERRA DEL FUEGO,Luneta,596093,1660359,617,55552,154735,57,2.785401287,3533,,,,-,-,-,Lunetas y parabrisas
2024-02-01,DODGE/CHRYSLER,TIERRA DEL FUEGO,Luneta,633438,1291789,585,60552,123485,55,2.039326613,4825,0.06264962010961383,0.0900057603686637,0.3658436413394097,36.58%,6.26%,9.0%,Lunetas y parabrisas
2024-03-01,DODGE/CHRYSLER,TIERRA DEL FUEGO,Luneta,675970,1241804,674,66607,122362,66,1.837070643,5357,0.06714469292969483,0.09999669705377201,0.11009700156540236,11.01%,6.71%,10.0%,Lunetas y parabrisas
2024-05-01,DODGE/CHRYSLER,TIERRA DEL FUEGO,Luneta,711402,1152699,635,70803,114724,63,1.620318976,6073,0.052416527360681586,0.06299638176167677,0.13377098612570282,13.38%,5.24%,6.3%,Lunetas y parabrisas
2024-07-01,DODGE/CHRYSLER,TIERRA DEL FUEGO,Luneta,735686,1095706,519,75759,112834,53,1.48936646,6607,0.034135411483240174,0.06999703402398194,0.08792497970558877,8.79%,3.41%,7.0%,Lunetas y parabrisas
2024-10-01,DODGE/CHRYSLER,TIERRA DEL FUEGO,Luneta,738227,993328,614,83335,112133,69,1.345559164,7313,0.003453919199223554,0.10000131997518458,0.10687549081586467,10.69%,0.35%,10.0%,Lunetas y parabrisas
2025-01-01,DODGE/CHRYSLER,TIERRA DEL FUEGO,Luneta,738227,923835,606,83335,104288,68,1.251424313,7864,0.0,0.0,0.07522216915167435,7.52%,0.0%,0.0%,Lunetas y parabrisas
2025-04-01,DODGE/CHRYSLER,TIERRA DEL FUEGO,Luneta,760374,871588,601,90836,104121,71,1.146262248,8585,0.0300002573734095,0.09001019979600411,0.09174345979744447,9.17%,3.0%,9.0%,Lunetas y parabrisas
2025-08-01,DODGE/CHRYSLER,TIERRA DEL FUEGO,Luneta,760374,813979,591,90836,97239,70,1.070498944,9193,0.0,0.0,0.07077382453924819,7.08%,0.0%,0.0%,Lunetas y parabrisas
2025-11-01,DODGE/CHRYSLER,TIERRA DEL FUEGO,Luneta,805996,805996,552,99919,99919,68,1.0,9841,0.05999942133739444,0.09999339468933033,0.07049894389293976,7.05%,6.0%,10.0%,Lunetas y parabrisas
2023-12-01,FIAT,TIERRA DEL FUEGO,Luneta,177935,495621,184,50387,140348,52,2.785401287,3533,,,,-,-,-,Lunetas y parabrisas
2024-02-01,FIAT,TIERRA DEL FUEGO,Luneta,189025,385483,174,54921,112003,50,2.039326613,4825,0.06232613032849077,0.08998352749717187,0.3658436413394097,36.58%,6.23%,9.0%,Lunetas y parabrisas
2024-03-01,FIAT,TIERRA DEL FUEGO,Luneta,201634,370416,201,60414,110985,60,1.837070643,5357,0.06670546224044438,0.10001638717430494,0.11009700156540236,11.01%,6.67%,10.0%,Lunetas y parabrisas
2024-05-01,FIAT,TIERRA DEL FUEGO,Luneta,213696,346256,190,64329,104235,57,1.620318976,6073,0.05982126030332191,0.06480286026417725,0.13377098612570282,13.38%,5.98%,6.48%,Lunetas y parabrisas
2024-07-01,FIAT,TIERRA DEL FUEGO,Luneta,222041,330701,156,68715,102342,48,1.48936646,6607,0.03905080113806525,0.0681807582894185,0.08792497970558877,8.79%,3.91%,6.82%,Lunetas y parabrisas
2024-10-01,FIAT,TIERRA DEL FUEGO,Luneta,224074,301505,186,75841,102048,63,1.345559164,7313,0.009155966690836292,0.10370370370370363,0.10687549081586467,10.69%,0.92%,10.37%,Lunetas y parabrisas
2025-01-01,FIAT,TIERRA DEL FUEGO,Luneta,224074,280412,184,75841,94909,62,1.251424313,7864,0.0,0.0,0.07522216915167435,7.52%,0.0%,0.0%,Lunetas y parabrisas
2025-04-01,FIAT,TIERRA DEL FUEGO,Luneta,230796,264553,182,82667,94758,65,1.146262248,8585,0.02999901818149353,0.09000408749884636,0.09174345979744447,9.17%,3.0%,9.0%,Lunetas y parabrisas
2025-08-01,FIAT,TIERRA DEL FUEGO,Luneta,230543,246796,179,82798,88636,64,1.070498944,9193,-0.0010962061734172135,0.001584671029552398,0.07077382453924819,7.08%,-0.11%,0.16%,Lunetas y parabrisas
2025-11-01,FIAT,TIERRA DEL FUEGO,Luneta,245546,245546,168,91219,91219,62,1.0,9841,0.06507679695327995,0.10170535520181656,0.07049894389293976,7.05%,6.51%,10.17%,Lunetas y parabrisas
2023-12-01,FORD,TIERRA DEL FUEGO,Luneta,183324,510631,189,52788,147036,54,2.785401287,3533,,,,-,-,-,Lunetas y parabrisas
2024-02-01,FORD,TIERRA DEL FUEGO,Luneta,196442,400611,181,57539,117341,53,2.039326613,4825,0.07155637014247995,0.09000151549594615,0.3658436413394097,36.58%,7.16%,9.0%,Lunetas y parabrisas
2024-03-01,FORD,TIERRA DEL FUEGO,Luneta,212831,390985,212,63423,116512,63,1.837070643,5357,0.08342920556703759,0.10226107509689086,0.11009700156540236,11.01%,8.34%,10.23%,Lunetas y parabrisas
2024-05-01,FORD,TIERRA DEL FUEGO,Luneta,230261,373097,205,67546,109446,60,1.620318976,6073,0.08189596440368185,0.06500796241111262,0.13377098612570282,13.38%,8.19%,6.5%,Lunetas y parabrisas
2024-07-01,FORD,TIERRA DEL FUEGO,Luneta,241449,359607,170,72339,107739,51,1.48936646,6607,0.04858834105645338,0.0709590501288011,0.08792497970558877,8.79%,4.86%,7.1%,Lunetas y parabrisas
2024-10-01,FORD,TIERRA DEL FUEGO,Luneta,243978,328287,203,79707,107251,66,1.345559164,7313,0.010474261645316396,0.10185377182432709,0.10687549081586467,10.69%,1.05%,10.19%,Lunetas y parabrisas
2025-01-01,FORD,TIERRA DEL FUEGO,Luneta,243978,305320,200,79707,99747,65,1.251424313,7864,0.0,0.0,0.07522216915167435,7.52%,0.0%,0.0%,Lunetas y parabrisas
2025-04-01,FORD,TIERRA DEL FUEGO,Luneta,262434,300818,207,86950,99668,68,1.146262248,8585,0.07564616481813924,0.09087031251960309,0.09174345979744447,9.17%,7.56%,9.09%,Lunetas y parabrisas
2025-08-01,FORD,TIERRA DEL FUEGO,Luneta,260972,279371,203,87082,93221,67,1.070498944,9193,-0.005570924499112118,0.0015181138585393938,0.07077382453924819,7.08%,-0.56%,0.15%,Lunetas y parabrisas
2025-11-01,FORD,TIERRA DEL FUEGO,Luneta,276631,276631,189,95790,95790,65,1.0,9841,0.060002605643517226,0.09999770331411773,0.07049894389293976,7.05%,6.0%,10.0%,Lunetas y parabrisas
2023-12-01,HONDA,TIERRA DEL FUEGO,Luneta,357512,995815,370,55552,154735,57,2.785401287,3533,,,,-,-,-,Lunetas y parabrisas
2024-02-01,HONDA,TIERRA DEL FUEGO,Luneta,376436,767676,348,60552,123485,55,2.039326613,4825,0.05293248897939096,0.0900057603686637,0.3658436413394097,36.58%,5.29%,9.0%,Lunetas y parabrisas
2024-03-01,HONDA,TIERRA DEL FUEGO,Luneta,396767,728890,396,66607,122362,66,1.837070643,5357,0.054009180843489935,0.09999669705377201,0.11009700156540236,11.01%,5.4%,10.0%,Lunetas y parabrisas
2024-05-01,HONDA,TIERRA DEL FUEGO,Luneta,416606,675034,372,70803,114724,63,1.620318976,6073,0.0500016382410835,0.06299638176167677,0.13377098612570282,13.38%,5.0%,6.3%,Lunetas y parabrisas
2024-07-01,HONDA,TIERRA DEL FUEGO,Luneta,429104,639093,303,75759,112834,53,1.48936646,6607,0.029999567937091687,0.06999703402398194,0.08792497970558877,8.79%,3.0%,7.0%,Lunetas y parabrisas
2024-10-01,HONDA,TIERRA DEL FUEGO,Luneta,406545,547031,338,83335,112133,69,1.345559164,7313,-0.05257233677616613,0.10000131997518458,0.10687549081586467,10.69%,-5.26%,10.0%,Lunetas y parabrisas
2025-01-01,HONDA,TIERRA DEL FUEGO,Luneta,406545,508761,334,83335,104288,68,1.251424313,7864,0.0,0.0,0.07522216915167435,7.52%,0.0%,0.0%,Lunetas y parabrisas
2025-04-01,HONDA,TIERRA DEL FUEGO,Luneta,418742,479988,331,90836,104121,71,1.146262248,8585,0.030001598838997,0.09001019979600411,0.09174345979744447,9.17%,3.0%,9.0%,Lunetas y parabrisas
2025-08-01,HONDA,TIERRA DEL FUEGO,Luneta,407865,436619,317,90836,97239,70,1.070498944,9193,-0.02597542161999511,0.0,0.07077382453924819,7.08%,-2.6%,0.0%,Lunetas y parabrisas
2025-11-01,HONDA,TIERRA DEL FUEGO,Luneta,432337,432337,296,99919,99919,68,1.0,9841,0.06000024517916458,0.09999339468933033,0.07049894389293976,7.05%,6.0%,10.0%,Lunetas y parabrisas
2023-12-01,HYUNDAI,TIERRA DEL FUEGO,Luneta,328017,913660,339,55552,154735,57,2.785401287,3533,,,,-,-,-,Lunetas y parabrisas
2024-02-01,HYUNDAI,TIERRA DEL FUEGO,Luneta,344418,702381,318,60552,123485,55,2.039326613,4825,0.05000045729337188,0.0900057603686637,0.3658436413394097,36.58%,5.0%,9.0%,Lunetas y parabrisas
2024-03-01,HYUNDAI,TIERRA DEL FUEGO,Luneta,361639,664356,361,66607,122362,66,1.837070643,5357,0.050000290344871745,0.09999669705377201,0.11009700156540236,11.01%,5.0%,10.0%,Lunetas y parabrisas
2024-05-01,HYUNDAI,TIERRA DEL FUEGO,Luneta,379721,615269,339,70803,114724,63,1.620318976,6073,0.0500001382594244,0.06299638176167677,0.13377098612570282,13.38%,5.0%,6.3%,Lunetas y parabrisas
2024-07-01,HYUNDAI,TIERRA DEL FUEGO,Luneta,391112,582510,276,75759,112834,53,1.48936646,6607,0.02999834088712494,0.06999703402398194,0.08792497970558877,8.79%,3.0%,7.0%,Lunetas y parabrisas
2024-10-01,HYUNDAI,TIERRA DEL FUEGO,Luneta,378436,509208,315,83335,112133,69,1.345559164,7313,-0.03241015361328725,0.10000131997518458,0.10687549081586467,10.69%,-3.24%,10.0%,Lunetas y parabrisas
2025-01-01,HYUNDAI,TIERRA DEL FUEGO,Luneta,378436,473584,311,83335,104288,68,1.251424313,7864,0.0,0.0,0.07522216915167435,7.52%,0.0%,0.0%,Lunetas y parabrisas
2025-04-01,HYUNDAI,TIERRA DEL FUEGO,Luneta,395257,453069,312,90836,104121,71,1.146262248,8585,0.04444873109323644,0.09001019979600411,0.09174345979744447,9.17%,4.44%,9.0%,Lunetas y parabrisas
2025-08-01,HYUNDAI,TIERRA DEL FUEGO,Luneta,388126,415488,302,90836,97239,70,1.070498944,9193,-0.01804142621130045,0.0,0.07077382453924819,7.08%,-1.8%,0.0%,Lunetas y parabrisas
2025-11-01,HYUNDAI,TIERRA DEL FUEGO,Luneta,403985,403985,276,99919,99919,68,1.0,9841,0.04086044222752405,0.09999339468933033,0.07049894389293976,7.05%,4.09%,10.0%,Lunetas y parabrisas
2023-12-01,KIA-ASIA,TIERRA DEL FUEGO,Luneta,341940,952441,354,55552,154735,57,2.785401287,3533,,,,-,-,-,Lunetas y parabrisas
2024-02-01,KIA-ASIA,TIERRA DEL FUEGO,Luneta,383597,782281,354,63320,129131,58,2.039326613,4825,0.12182546645610337,0.13983294930875578,0.3658436413394097,36.58%,12.18%,13.98%,Lunetas y parabrisas
2024-03-01,KIA-ASIA,TIERRA DEL FUEGO,Luneta,402777,739931,402,66607,122362,66,1.837070643,5357,0.05000039103538345,0.05191092861655089,0.11009700156540236,11.01%,5.0%,5.19%,Lunetas y parabrisas
2024-05-01,KIA-ASIA,TIERRA DEL FUEGO,Luneta,422916,685260,377,70803,114724,63,1.620318976,6073,0.05000037241451216,0.06299638176167677,0.13377098612570282,13.38%,5.0%,6.3%,Lunetas y parabrisas
2024-07-01,KIA-ASIA,TIERRA DEL FUEGO,Luneta,435604,648774,307,75759,112834,53,1.48936646,6607,0.030001229558588527,0.06999703402398194,0.08792497970558877,8.79%,3.0%,7.0%,Lunetas y parabrisas
2024-10-01,KIA-ASIA,TIERRA DEL FUEGO,Luneta,435604,586131,362,83335,112133,69,1.345559164,7313,0.0,0.10000131997518458,0.10687549081586467,10.69%,0.0%,10.0%,Lunetas y parabrisas
