año_mes,tva,tipo_costo,valor_costo,ipc,ipc_empalme_ipim,valor_ipc,usd_blue,valor_usd,var_costo,var_ipc,var_costo_usd
2023-01-01,auto_cleas_si,cm_hs_chapa,2759,8.91,1202,24573,366,7.54,,,
2023-02-01,auto_cleas_si,cm_hs_chapa,3034,8.35,1282,25343,375,8.09,0.09967379485,0.03132072746,0.07328162378
2023-03-01,auto_cleas_si,cm_hs_chapa,3136,7.76,1381,24328,380,8.25,0.03361898484,-0.04005880431,0.02001873504
2023-04-01,auto_cleas_si,cm_hs_chapa,3329,7.16,1497,23823,419,7.95,0.06154336735,-0.02074075066,-0.03726377186
2023-05-01,auto_cleas_si,cm_hs_chapa,3602,6.64,1613,23918,477,7.55,0.08200660859,0.003970464562,-0.04955813627
2023-06-01,auto_cleas_si,cm_hs_chapa,3944,6.27,1709,24718,487,8.1,0.09494725153,0.03344846953,0.07246373507
2023-07-01,auto_cleas_si,cm_hs_chapa,4319,5.89,1818,25453,516,8.37,0.0950811359,0.02974533041,0.03353587826
2023-08-01,auto_cleas_si,cm_hs_chapa,4802,5.24,2044,25168,646,7.43,0.1118314425,-0.01119241515,-0.1119117271
2023-09-01,auto_cleas_si,cm_hs_chapa,5254,4.65,2304,24423,733,7.17,0.0941274469,-0.029596566,-0.03573488309
2023-10-01,auto_cleas_si,cm_hs_chapa,5717,4.29,2496,24538,912,6.27,0.0881233346,0.004714550969,-0.1254447322
2023-11-01,auto_cleas_si,cm_hs_chapa,6366,3.8,2816,24221,931,6.84,0.1135210775,-0.01292946987,0.09079615754
2023-12-01,auto_cleas_si,cm_hs_chapa,7112,3.03,3533,21567,965,7.37,0.1171850456,-0.1095691745,0.0778230854
2024-01-01,auto_cleas_si,cm_hs_chapa,7979,2.51,4261,20061,1141,6.99,0.1219066367,-0.06983887336,-0.05114819949
2024-02-01,auto_cleas_si,cm_hs_chapa,8936,2.22,4825,19840,1081,8.27,0.1199398421,-0.01100922293,0.1821011654
2024-03-01,auto_cleas_si,cm_hs_chapa,9992,2.0,5357,19984,1001,9.98,0.1181736795,0.007275650467,0.2075382093
2024-04-01,auto_cleas_si,cm_hs_chapa,11771,1.84,5830,21632,1004,11.72,0.1780424339,0.08244201315,0.1745223868
2024-05-01,auto_cleas_si,cm_hs_chapa,12627,1.76,6073,22275,1119,11.28,0.07272109421,0.02971674658,-0.03752280734
2024-06-01,auto_cleas_si,cm_hs_chapa,13780,1.69,6351,23245,1278,10.78,0.09131226736,0.04354837193,-0.04446132459
2024-07-01,auto_cleas_si,cm_hs_chapa,14524,1.62,6607,23551,1416,10.26,0.05399129173,0.01315181377,-0.04872819857
2024-08-01,auto_cleas_si,cm_hs_chapa,15469,1.56,6883,24078,1340,11.54,0.06506472046,0.02240710207,0.1254713763
2024-09-01,auto_cleas_si,cm_hs_chapa,16503,1.5,7122,24826,1243,13.28,0.06684336415,0.03107328606,0.1500966275
2024-10-01,auto_cleas_si,cm_hs_chapa,17127,1.46,7313,25090,1201,14.26,0.03781130704,0.01060837702,0.07410445849
2024-11-01,auto_cleas_si,cm_hs_chapa,18257,1.43,7491,26112,1124,16.24,0.06597769604,0.0407239458,0.1390028585
2024-12-01,auto_cleas_si,cm_hs_chapa,18399,1.39,7694,25622,1105,16.65,0.007777838637,-0.01875601918,0.02510614536
2025-01-01,auto_cleas_si,cm_hs_chapa,19580,1.36,7864,26677,1216,16.1,0.0641882711,0.04116755592,-0.03295391483
2025-02-01,auto_cleas_si,cm_hs_chapa,19736,1.33,8052,26259,1212,16.28,0.007967313585,-0.01567256413,0.01129393838
2025-03-01,auto_cleas_si,cm_hs_chapa,20683,1.28,8353,26529,1251,16.53,0.04798338062,0.01030569372,0.0153124359
2025-04-01,auto_cleas_si,cm_hs_chapa,21976,1.25,8585,27425,1263,17.4,0.06251510903,0.03376772583,0.0524199536
2025-05-01,auto_cleas_si,cm_hs_chapa,22921,1.23,8714,28181,1162,19.73,0.04300145613,0.02757641821,0.1336582092
2025-06-01,auto_cleas_si,cm_hs_chapa,23861,1.21,8855,28870,1181,20.2,0.04101042712,0.02442574338,0.0242625879
2025-07-01,auto_cleas_si,cm_hs_chapa,24489,1.19,9023,29077,1282,19.1,0.02631909811,0.007165986655,-0.05453755471
2025-08-01,auto_cleas_si,cm_hs_chapa,25406,1.17,9193,29610,1329,19.12,0.03744538364,0.01834336429,0.0007561940019
2025-09-01,auto_cleas_si,cm_hs_chapa,26143,1.14,9384,29849,1406,18.59,0.02899669369,0.008069569601,-0.0273566103
2025-10-01,auto_cleas_si,cm_hs_chapa,26427,1.12,9603,29483,1462,18.08,0.01089099859,-0.01224173804,-0.02782986045
2025-11-01,auto_cleas_si,cm_hs_chapa,26883,1.09,9841,29268,1426,18.84,0.01724421727,-0.007304348643,0.04241822526
2025-12-01,auto_cleas_si,cm_hs_chapa,28014,1.06,10121,29655,1446,19.36,0.04206095049,0.01323175167,0.02756278477
2026-01-01,auto_cleas_si,cm_hs_chapa,28196,1.03,10413,29012,1448,19.47,0.006509277907,-0.02168211906,0.005524113459
2026-02-01,auto_cleas_si,cm_hs_chapa,29072,1.0,10714,29071,1409,20.62,0.03104388852,0.00202213018,0.05905531649
2023-01-01,auto_cleas_no,cm_hs_chapa,2899,8.91,1202,25820,366,7.92,-0.9002804462,-0.1118235032,-0.6158521537
2023-02-01,auto_cleas_no,cm_hs_chapa,2993,8.35,1282,25000,375,7.98,0.03242497413,-0.03174806897,0.00764677475
2023-03-01,auto_cleas_no,cm_hs_chapa,3209,7.76,1381,24894,380,8.44,0.07216839292,-0.004257251293,0.05806091406
2023-04-01,auto_cleas_no,cm_hs_chapa,3373,7.16,1497,24138,419,8.05,0.05110626363,-0.0303688362,-0.04672940291
2023-05-01,auto_cleas_no,cm_hs_chapa,3580,6.64,1613,23772,477,7.51,0.06136970056,-0.01517807481,-0.06768573473
2023-06-01,auto_cleas_no,cm_hs_chapa,3782,6.27,1709,23702,487,7.77,0.05642458101,-0.002910537572,0.03473208448
2023-07-01,auto_cleas_no,cm_hs_chapa,4144,5.89,1818,24422,516,8.03,0.09571655209,0.03034283578,0.03413558308
2023-08-01,auto_cleas_no,cm_hs_chapa,4381,5.24,2044,22961,646,6.78,0.05719111969,-0.05978680053,-0.1555563193
2023-09-01,auto_cleas_no,cm_hs_chapa,4844,4.65,2304,22517,733,6.61,0.1056836339,-0.01934715351,-0.02555030357
2023-10-01,auto_cleas_no,cm_hs_chapa,5181,4.29,2496,22238,912,5.68,0.06957060281,-0.01241604352,-0.1403560835
2023-11-01,auto_cleas_no,cm_hs_chapa,5761,3.8,2816,21919,931,6.19,0.1119475005,-0.01432435275,0.08925469435
2023-12-01,auto_cleas_no,cm_hs_chapa,6595,3.03,3533,19999,965,6.83,0.1447665336,-0.08758588068,0.1044327904
2024-01-01,auto_cleas_no,cm_hs_chapa,8199,2.51,4261,20614,1141,7.19,0.2432145565,0.03073626157,0.05144789396
2024-02-01,auto_cleas_no,cm_hs_chapa,9621,2.22,4825,21361,1081,8.9,0.1734357849,0.036231702,0.2385663557
2024-03-01,auto_cleas_no,cm_hs_chapa,10487,2.0,5357,20974,1001,10.48,0.09001143332,-0.0180935255,0.1771252342
2024-04-01,auto_cleas_no,cm_hs_chapa,10712,1.84,5830,19686,1004,10.67,0.02145513493,-0.06143792385,0.01840297815
2024-05-01,auto_cleas_no,cm_hs_chapa,12687,1.76,6073,22381,1119,11.34,0.1843726662,0.1368923154,0.06265429565
2024-06-01,auto_cleas_no,cm_hs_chapa,12027,1.69,6351,20288,1278,9.41,-0.05202175455,-0.09351229319,-0.16996271
2024-07-01,auto_cleas_no,cm_hs_chapa,15195,1.62,6607,24639,1416,10.73,0.2634073335,0.2144535173,0.1402786527
2024-08-01,auto_cleas_no,cm_hs_chapa,16415,1.56,6883,25551,1340,12.25,0.08028956894,0.03702216997,0.1415597236
2024-09-01,auto_cleas_no,cm_hs_chapa,16943,1.5,7122,25488,1243,13.63,0.0321657021,-0.002441672326,0.1127128245
2024-10-01,auto_cleas_no,cm_hs_chapa,17687,1.46,7313,25910,1201,14.73,0.04391194003,0.01654910129,0.08041843586
2024-11-01,auto_cleas_no,cm_hs_chapa,18732,1.43,7491,26791,1124,16.67,0.05908294227,0.03399253353,0.1316357773
2024-12-01,auto_cleas_no,cm_hs_chapa,19097,1.39,7694,26594,1105,17.28,0.01948537262,-0.007356733723,0.03701498537
2025-01-01,auto_cleas_no,cm_hs_chapa,20183,1.36,7864,27498,1216,16.6,0.05686757082,0.03400521837,-0.0396063604
2025-02-01,auto_cleas_no,cm_hs_chapa,19043,1.33,8052,25336,1212,15.71,-0.05648317891,-0.07861149793,-0.05336926201
2025-03-01,auto_cleas_no,cm_hs_chapa,22709,1.28,8353,29128,1251,18.15,0.1925116841,0.1496378345,0.1553350608
2025-04-01,auto_cleas_no,cm_hs_chapa,22055,1.25,8585,27524,1263,17.46,-0.02879915452,-0.0550759412,-0.038026716
2025-05-01,auto_cleas_no,cm_hs_chapa,22743,1.23,8714,27962,1162,19.57,0.03119474042,0.01594431303,0.1208252643
2025-06-01,auto_cleas_no,cm_hs_chapa,23474,1.21,8855,28401,1181,19.88,0.0321417579,0.01569836388,0.01553659838
2025-07-01,auto_cleas_no,cm_hs_chapa,24566,1.19,9023,29168,1282,19.16,0.04651955355,0.02698946229,-0.0359285548
2025-08-01,auto_cleas_no,cm_hs_chapa,25532,1.17,9193,29757,1329,19.21,0.03932264105,0.02018605659,0.002567062321
2025-09-01,auto_cleas_no,cm_hs_chapa,25724,1.14,9384,29371,1406,18.3,0.007511358295,-0.0129788098,-0.04766529504
2025-10-01,auto_cleas_no,cm_hs_chapa,26577,1.12,9603,29650,1462,18.18,0.03316036757,0.00951802955,-0.006413490562
2025-11-01,auto_cleas_no,cm_hs_chapa,27163,1.09,9841,29572,1426,19.04,0.02204028402,-0.002624022596,0.04733298152
2025-12-01,auto_cleas_no,cm_hs_chapa,28065,1.06,10121,29710,1446,19.4,0.0332269982,0.004642195613,0.01885173902
2026-01-01,auto_cleas_no,cm_hs_chapa,28670,1.03,10413,29500,1448,19.8,0.02154919922,-0.007063452078,0.0205493138
2026-02-01,auto_cleas_no,cm_hs_chapa,29138,1.0,10714,29137,1409,20.67,0.01631225266,-0.01229484053,0.04392345115
2023-01-01,camion_cleas_si,cm_hs_chapa,2223,8.91,1202,19799,366,6.07,,,
2023-02-01,camion_cleas_si,cm_hs_chapa,,8.35,1282,0,375,0.0,-1,-1,-1
2023-03-01,camion_cleas_si,cm_hs_chapa,2296,7.76,1381,17811,380,6.04,#DIV/0!,#DIV/0!,#DIV/0!
2023-04-01,camion_cleas_si,cm_hs_chapa,2632,7.16,1497,18835,419,6.28,0.1463414634,0.05748433411,0.03964142267
2023-05-01,camion_cleas_si,cm_hs_chapa,1,6.64,1613,6,477,0.0,-0.9996200608,-0.9996474626,-0.9996662588
2023-06-01,camion_cleas_si,cm_hs_chapa,5717,6.27,1709,35830,487,11.74,5716,5394.89911,5598.607803
2023-07-01,camion_cleas_si,cm_hs_chapa,6000,5.89,1818,35360,516,11.63,0.04950148679,-0.01311490094,-0.009482123898
2023-08-01,camion_cleas_si,cm_hs_chapa,3500,5.24,2044,18344,646,5.42,-0.4166666667,-0.4812123471,-0.5340557276
2023-09-01,camion_cleas_si,cm_hs_chapa,3477,4.65,2304,16163,733,4.74,-0.006571428571,-0.1189084052,-0.1244817774
2023-10-01,camion_cleas_si,cm_hs_chapa,6977,4.29,2496,29947,912,7.65,1.006614898,0.8528002498,0.6127727195
2023-11-01,camion_cleas_si,cm_hs_chapa,1169,3.8,2816,4447,931,1.26,-0.8324494769,-0.8514763779,-0.8358688753
2023-12-01,camion_cleas_si,cm_hs_chapa,,3.03,3533,0,965,0.0,-1,-1,-1
2024-01-01,camion_cleas_si,cm_hs_chapa,,2.51,4261,0,1141,0.0,#DIV/0!,#DIV/0!,#DIV/0!
2024-02-01,camion_cleas_si,cm_hs_chapa,0,2.22,4825,0,1081,0.0,#DIV/0!,#DIV/0!,#DIV/0!
2024-03-01,camion_cleas_si,cm_hs_chapa,12000,2.0,5357,24000,1001,11.99,#DIV/0!,#DIV/0!,#DIV/0!
2024-04-01,camion_cleas_si,cm_hs_chapa,6609,1.84,5830,12145,1004,6.58,-0.44925,-0.4939444272,-0.4508956673
2024-05-01,camion_cleas_si,cm_hs_chapa,11863,1.76,6073,20927,1119,10.6,0.7949765471,0.7230176793,0.6105062139
2024-06-01,camion_cleas_si,cm_hs_chapa,,1.69,6351,0,1278,0.0,-1,-1,-1
2024-07-01,camion_cleas_si,cm_hs_chapa,16464,1.62,6607,26696,1416,11.63,#DIV/0!,#DIV/0!,#DIV/0!
2024-08-01,camion_cleas_si,cm_hs_chapa,55000,1.56,6883,85611,1340,41.04,2.340621963,2.206824482,2.530090074
2024-09-01,camion_cleas_si,cm_hs_chapa,7647,1.5,7122,11504,1243,6.15,-0.8609636364,-0.8656253719,-0.8501136546
2024-10-01,camion_cleas_si,cm_hs_chapa,21385,1.46,7313,31328,1201,17.81,1.796521512,1.723219575,1.894318267
2024-11-01,camion_cleas_si,cm_hs_chapa,19268,1.43,7491,27558,1124,17.14,-0.0989946224,-0.1203400641,-0.0372709444
2024-12-01,camion_cleas_si,cm_hs_chapa,17669,1.39,7694,24605,1105,15.99,-0.08298733652,-0.1071314313,-0.06721969796
2025-01-01,camion_cleas_si,cm_hs_chapa,17844,1.36,7864,24311,1216,14.67,0.009904352255,-0.01194208327,-0.08228264043
2025-02-01,camion_cleas_si,cm_hs_chapa,24722,1.33,8052,32892,1212,20.4,0.3854516924,0.352958666,0.3900241403
2025-03-01,camion_cleas_si,cm_hs_chapa,25329,1.28,8353,32488,1251,20.25,0.02455302969,-0.01228227608,-0.007387472434
2025-04-01,camion_cleas_si,cm_hs_chapa,22500,1.25,8585,28079,1263,17.81,-0.1116901575,-0.1357242472,-0.120130156
2025-05-01,camion_cleas_si,cm_hs_chapa,23157,1.23,8714,28471,1162,19.93,0.0292,0.01397907299,0.1186571429
2025-06-01,camion_cleas_si,cm_hs_chapa,24978,1.21,8855,30221,1181,21.15,0.07863712916,0.0614530019,0.06128394927
2025-07-01,camion_cleas_si,cm_hs_chapa,26873,1.19,9023,31907,1282,20.96,0.07586676275,0.05578899546,-0.008893411225
2025-08-01,camion_cleas_si,cm_hs_chapa,26277,1.17,9193,30625,1329,19.77,-0.02217839467,-0.04018258797,-0.0567589932
2025-09-01,camion_cleas_si,cm_hs_chapa,24231,1.14,9384,27666,1406,17.23,-0.07785287514,-0.09660695611,-0.1283545313
2025-10-01,camion_cleas_si,cm_hs_chapa,20443,1.12,9603,22807,1462,13.98,-0.1563208021,-0.1756271455,-0.1886368316
2025-11-01,camion_cleas_si,cm_hs_chapa,19500,1.09,9841,21230,1426,13.67,-0.04614738931,-0.06916616227,-0.02254214994
2025-12-01,camion_cleas_si,cm_hs_chapa,23809,1.06,10121,25204,1446,16.46,0.2209610256,0.1871824562,0.203973828
2023-01-01,camion_cleas_no,cm_hs_chapa,6411,8.91,1202,57101,366,17.52,-0.7307291356,1.265534521,0.06444601468
2023-02-01,camion_cleas_no,cm_hs_chapa,5689,8.35,1282,47520,375,15.17,-0.1126189362,-0.1677764001,-0.1339160817
2023-03-01,camion_cleas_no,cm_hs_chapa,5904,7.76,1381,45801,380,15.54,0.03779223062,-0.03618303325,0.02413706969
2023-04-01,camion_cleas_no,cm_hs_chapa,8086,7.16,1497,57866,419,19.3,0.3695799458,0.2634187833,0.2421011442
2023-05-01,camion_cleas_no,cm_hs_chapa,7483,6.64,1613,49688,477,15.69,-0.07457333663,-0.1413166706,-0.1870990106
2023-06-01,camion_cleas_no,cm_hs_chapa,7304,6.27,1709,45776,487,15.0,-0.02392088734,-0.07874332421,-0.0439635796
2023-07-01,camion_cleas_no,cm_hs_chapa,8372,5.89,1818,49339,516,16.22,0.1462212486,0.07783427154,0.08180183737
2023-08-01,camion_cleas_no,cm_hs_chapa,9621,5.24,2044,50426,646,14.89,0.1491877688,0.02203044343,-0.08207292775
2023-09-01,camion_cleas_no,cm_hs_chapa,10013,4.65,2304,46546,733,13.66,0.04074420538,-0.07694322661,-0.08278205092
2023-10-01,camion_cleas_no,cm_hs_chapa,10879,4.29,2496,46695,912,11.93,0.08648756616,0.00320417039,-0.1267594452
2023-11-01,camion_cleas_no,cm_hs_chapa,13869,3.8,2816,52769,931,14.9,0.2748414376,0.1300714815,0.2488242654
2023-12-01,camion_cleas_no,cm_hs_chapa,16387,3.03,3533,49694,965,16.98,0.1815559882,-0.05826355441,0.1399260363
2024-01-01,camion_cleas_no,cm_hs_chapa,17963,2.51,4261,45163,1141,15.74,0.0961737963,-0.09117370373,-0.07291173231
2024-02-01,camion_cleas_no,cm_hs_chapa,28790,2.22,4825,63922,1081,26.63,0.6027389634,0.4153385685,0.6916976478
2024-03-01,camion_cleas_no,cm_hs_chapa,23909,2.0,5357,47819,1001,23.89,-0.169538034,-0.2519014422,-0.1031674473
2024-04-01,camion_cleas_no,cm_hs_chapa,21457,1.84,5830,39433,1004,21.37,-0.102555523,-0.1753848772,-0.10523713
2024-05-01,camion_cleas_no,cm_hs_chapa,28139,1.76,6073,49639,1119,25.15,0.3114135247,0.2588402292,0.1766391232
2024-06-01,camion_cleas_no,cm_hs_chapa,26201,1.69,6351,44198,1278,20.5,-0.06887238352,-0.109625414,-0.1847168992
2024-07-01,camion_cleas_no,cm_hs_chapa,31343,1.62,6607,50823,1416,22.13,0.1962520514,0.1499003314,0.07966816508
2024-08-01,camion_cleas_no,cm_hs_chapa,32003,1.56,6883,49815,1340,23.88,0.02105733338,-0.01983771577,0.07896804781
2024-09-01,camion_cleas_no,cm_hs_chapa,33533,1.5,7122,50446,1243,26.98,0.047808018,0.01267617402,0.1295758199
2024-10-01,camion_cleas_no,cm_hs_chapa,35669,1.46,7313,52253,1201,29.7,0.06369844631,0.03581696709,0.1008968932
2024-11-01,camion_cleas_no,cm_hs_chapa,24847,1.43,7491,35537,1124,22.11,-0.3034007121,-0.3199036319,-0.2556799424
2024-12-01,camion_cleas_no,cm_hs_chapa,36044,1.39,7694,50194,1105,32.62,0.450637904,0.4124439505,0.4755809992
2025-01-01,camion_cleas_no,cm_hs_chapa,37632,1.36,7864,51272,1216,30.95,0.04405726334,0.0214720258,-0.05124730592
2025-02-01,camion_cleas_no,cm_hs_chapa,37029,1.33,8052,49267,1212,30.55,-0.01602359694,-0.03910081535,-0.01277615006
2025-03-01,camion_cleas_no,cm_hs_chapa,48747,1.28,8353,62526,1251,38.97,0.3164546707,0.2691247532,0.2754141174
2025-04-01,camion_cleas_no,cm_hs_chapa,44366,1.25,8585,55367,1263,35.13,-0.08987219726,-0.1144965932,-0.0985194923
2025-05-01,camion_cleas_no,cm_hs_chapa,48240,1.23,8714,59311,1162,41.51,0.08731911824,0.07123866261,0.1818279228
2025-06-01,camion_cleas_no,cm_hs_chapa,44907,1.21,8855,54334,1181,38.02,-0.0690920398,-0.08392264448,-0.08406854382
2025-07-01,camion_cleas_no,cm_hs_chapa,49885,1.19,9023,59231,1282,38.91,0.1108513149,0.09012066783,0.02333494769
2025-08-01,camion_cleas_no,cm_hs_chapa,50942,1.17,9193,59372,1329,38.33,0.02118873409,0.002386041178,-0.01492554018
2025-09-01,camion_cleas_no,cm_hs_chapa,52568,1.14,9384,60021,1406,37.39,0.03191570806,0.01092921878,-0.02459745661
2025-10-01,camion_cleas_no,cm_hs_chapa,53168,1.12,9603,59317,1462,36.37,0.01142314171,-0.01172177223,-0.02731810038
2025-11-01,camion_cleas_no,cm_hs_chapa,55917,1.09,9841,60878,1426,39.19,0.05169241695,0.02631253257,0.07771892352
2025-12-01,camion_cleas_no,cm_hs_chapa,54398,1.06,10121,57586,1446,37.6,-0.02715948748,-0.05407366418,-0.04069459113
2026-01-01,camion_cleas_no,cm_hs_chapa,56079,1.03,10413,57703,1448,38.72,0.03090587589,0.002031152705,0.02989683222
2026-02-01,camion_cleas_no,cm_hs_chapa,62376,1.0,10714,62376,1409,44.24,0.1122854801,0.08097693854,0.1425040818
2023-01-01,auto_cleas_si,cm_hs_elect,2910,8.91,1202,25918,366,7.95,-0.9465054551,-0.5499188576,-0.7885324308
2023-02-01,auto_cleas_si,cm_hs_elect,4218,8.35,1282,35233,375,11.25,0.4494845361,0.3593880778,0.4146969072
2023-03-01,auto_cleas_si,cm_hs_elect,5020,7.76,1381,38943,380,13.21,0.1901375059,0.1053028604,0.1744778019
2023-04-01,auto_cleas_si,cm_hs_elect,7105,7.16,1497,50846,419,16.96,0.4153386454,0.3056305584,0.2836006808
2023-05-01,auto_cleas_si,cm_hs_elect,3611,6.64,1613,23977,477,7.57,-0.4917663617,-0.5284210301,-0.5535641626
2023-06-01,auto_cleas_si,cm_hs_elect,4620,6.27,1709,28954,487,9.49,0.2794239823,0.2075638845,0.2531524426
2023-07-01,auto_cleas_si,cm_hs_elect,1506,5.89,1818,8875,516,2.92,-0.674025974,-0.6934745563,-0.6923462197
2023-08-01,auto_cleas_si,cm_hs_elect,3900,5.24,2044,20440,646,6.04,1.589641434,1.303098288,1.068506161
2023-09-01,auto_cleas_si,cm_hs_elect,6360,4.65,2304,29564,733,8.68,0.6307692308,0.4463617251,0.4372127191
2023-10-01,auto_cleas_si,cm_hs_elect,7236,4.29,2496,31058,912,7.93,0.1377358491,0.05052407788,-0.08556976167
2023-11-01,auto_cleas_si,cm_hs_elect,11276,3.8,2816,42903,931,12.11,0.5583195135,0.3813580178,0.5265170745
2023-12-01,auto_cleas_si,cm_hs_elect,7150,3.03,3533,21682,965,7.41,-0.3659098971,-0.494610695,-0.3882508956
2024-01-01,auto_cleas_si,cm_hs_elect,7000,2.51,4261,17599,1141,6.13,-0.02097902098,-0.1883038864,-0.1719936505
2024-02-01,auto_cleas_si,cm_hs_elect,10598,2.22,4825,23530,1081,9.8,0.514,0.3369754162,0.5980333025
2024-03-01,auto_cleas_si,cm_hs_elect,28337,2.0,5357,56676,1001,28.31,1.673806379,1.408624088,1.887497198
2024-04-01,auto_cleas_si,cm_hs_elect,9956,1.84,5830,18296,1004,9.92,-0.6486572326,-0.6771693774,-0.6497070616
2024-05-01,auto_cleas_si,cm_hs_elect,24000,1.76,6073,42338,1119,21.45,1.410606669,1.313967787,1.162867825
2024-06-01,auto_cleas_si,cm_hs_elect,15250,1.69,6351,25725,1278,11.93,-0.3645833333,-0.3923938658,-0.4436375196
2024-07-01,auto_cleas_si,cm_hs_elect,15650,1.62,6607,25376,1416,11.05,0.0262295082,-0.01353427136,-0.07378438455
2024-08-01,auto_cleas_si,cm_hs_elect,10844,1.56,6883,16879,1340,8.09,-0.3070926518,-0.3348447467,-0.267793429
2024-09-01,auto_cleas_si,cm_hs_elect,18488,1.5,7122,27813,1243,14.87,0.7049059388,0.6477423282,0.8379516959
2024-10-01,auto_cleas_si,cm_hs_elect,24500,1.46,7313,35891,1201,20.4,0.3251839031,0.2904484124,0.3715267207
2024-11-01,auto_cleas_si,cm_hs_elect,15293,1.43,7491,21872,1124,13.61,-0.3757959184,-0.3905837456,-0.3330346067
2024-12-01,auto_cleas_si,cm_hs_elect,16430,1.39,7694,22880,1105,14.87,0.0743477408,0.04606115907,0.09282068838
2025-01-01,auto_cleas_si,cm_hs_elect,19142,1.36,7864,26080,1216,15.74,0.1650639075,0.1398610321,0.05871350146
2025-02-01,auto_cleas_si,cm_hs_elect,23476,1.33,8052,31235,1212,19.37,0.226413123,0.1976500313,0.230460691
2025-03-01,auto_cleas_si,cm_hs_elect,59730,1.28,8353,76614,1251,47.75,1.544300562,1.45282644,1.46498184
2025-04-01,auto_cleas_si,cm_hs_elect,21820,1.25,8585,27230,1263,17.28,-0.6346894358,-0.6445732696,-0.63816032
2025-05-01,auto_cleas_si,cm_hs_elect,36455,1.23,8714,44822,1162,31.37,0.6707149404,0.646006594,0.8159319877
2025-06-01,auto_cleas_si,cm_hs_elect,53333,1.21,8855,64529,1181,45.16,0.4629817583,0.4396745088,0.4394452186
2025-07-01,auto_cleas_si,cm_hs_elect,33860,1.19,9023,40203,1282,26.41,-0.365121032,-0.3769691089,-0.4151387978
